"model","lambda_rule","term","n_folds","n_selected","selection_freq","mean_coef","sd_coef","mean_coef_when_selected","sign_consistency"
"separate_lasso_CA","1se","coc_contributing_counties",8,3,0.375,-0.257969538571584,0.383513979233926,-0.687918769524225,1
"separate_lasso_CA","1se","coc_international_migration_rate_per_1000",8,1,0.125,-0.0121819403620774,0.0344557305521401,-0.0974555228966192,1
"separate_lasso_CA","1se","coc_annual_hpi_change_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_birth_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_contains_split_county_flag",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_death_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_domestic_migration_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_high_school_graduate_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_homeownership_rate_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_housing_supply_growth_rate_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_income_inequality_ratio",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_multifamily_permit_share_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_permits_per_1000_housing_units",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_poverty_all_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_poverty_child_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_real_gdp_per_capita_2017_usd",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_real_median_household_income_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_real_per_capita_personal_income_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_relative_home_price_index_2000_base",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","coc_unemployment_rate_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","state_anticamping_strictness",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","state_labor_force_participation_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","state_medicaid_expansion",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","state_real_median_rent_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","state_real_minimum_wage_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","state_rental_vacancy_rate",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","state_ssi_state_supplement",8,0,0,0,0,NA,NA
"separate_lasso_CA","1se","state_tanf_max_benefit_3person",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_hic_psh_beds_per_10k",8,8,1,12.5598282792742,4.34758570043824,12.5598282792742,1
"separate_lasso_CA","min","coc_hic_temporary_beds_per_10k",8,8,1,9.32931838367526,0.999497272293504,9.32931838367526,1
"separate_lasso_CA","min","coc_population_density_per_sq_mile",8,8,1,-5.6389461591949,2.76345522876356,-5.6389461591949,1
"separate_lasso_CA","min","coc_housing_cost_burdened_households_pct",8,8,1,5.40761945646009,2.29817376586084,5.40761945646009,1
"separate_lasso_CA","min","coc_log_estimated_population",8,8,1,-4.7275759915455,1.43457486891551,-4.7275759915455,1
"separate_lasso_CA","min","coc_housing_units_per_1000_residents",8,8,1,3.13857824321394,1.32786564374389,3.13857824321394,1
"separate_lasso_CA","min","coc_group_quarters_per_1000_residents",8,8,1,1.38219242406223,0.614890415554181,1.38219242406223,1
"separate_lasso_CA","min","coc_contributing_counties",8,8,1,-1.2257417028415,0.635990897902714,-1.2257417028415,1
"separate_lasso_CA","min","control_time_index",8,8,1,0.943724295702602,0.582821589008428,0.943724295702602,1
"separate_lasso_CA","min","coc_population_growth_rate_pct",8,8,1,-0.800076140354974,0.280181910729244,-0.800076140354974,1
"separate_lasso_CA","min","coc_permits_value_per_1000_housing_units_2025_usd",8,7,0.875,-1.46752602210871,1.03726616973747,-1.67717259669566,1
"separate_lasso_CA","min","coc_real_gdp_quantity_index",8,6,0.75,1.19919119386191,1.3325067123616,1.59892159181587,1
"separate_lasso_CA","min","coc_income_inequality_ratio",8,3,0.375,-0.498681952975156,0.991088580208097,-1.32981854126708,1
"separate_lasso_CA","min","coc_high_school_graduate_pct",8,2,0.25,0.125802262177806,0.291061282176749,0.503209048711223,1
"separate_lasso_CA","min","coc_international_migration_rate_per_1000",8,2,0.25,-0.097952601408279,0.181997094417836,-0.391810405633116,1
"separate_lasso_CA","min","coc_unemployment_rate_pct",8,1,0.125,-0.147717548883244,0.417808322062388,-1.18174039106595,1
"separate_lasso_CA","min","coc_housing_supply_growth_rate_pct",8,1,0.125,-0.0160865391531544,0.0454996036840735,-0.128692313225235,1
"separate_lasso_CA","min","coc_annual_hpi_change_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_birth_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_contains_split_county_flag",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_death_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_domestic_migration_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_homeownership_rate_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_multifamily_permit_share_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_permits_per_1000_housing_units",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_poverty_all_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_poverty_child_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_real_gdp_per_capita_2017_usd",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_real_median_household_income_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_real_per_capita_personal_income_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","coc_relative_home_price_index_2000_base",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","state_anticamping_strictness",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","state_labor_force_participation_pct",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","state_medicaid_expansion",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","state_real_median_rent_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","state_real_minimum_wage_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","state_rental_vacancy_rate",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","state_ssi_state_supplement",8,0,0,0,0,NA,NA
"separate_lasso_CA","min","state_tanf_max_benefit_3person",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_log_estimated_population",8,8,1,-6.89149173100424,2.44650552500776,-6.89149173100424,1
"separate_lasso_FL","1se","coc_hic_temporary_beds_per_10k",8,8,1,3.29767694661194,0.757014623233016,3.29767694661194,1
"separate_lasso_FL","1se","control_time_index",8,8,1,-2.78111116961996,0.969808372191002,-2.78111116961996,1
"separate_lasso_FL","1se","coc_hic_psh_beds_per_10k",8,7,0.875,1.90113628900628,1.43249514152184,2.17272718743575,1
"separate_lasso_FL","1se","coc_group_quarters_per_1000_residents",8,2,0.25,-0.188661003480341,0.349837115478614,-0.754644013921362,1
"separate_lasso_FL","1se","coc_poverty_child_pct",8,1,0.125,-0.0143220328559565,0.0405088262112935,-0.114576262847652,1
"separate_lasso_FL","1se","coc_annual_hpi_change_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_birth_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_contains_split_county_flag",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_contributing_counties",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_death_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_domestic_migration_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_high_school_graduate_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_homeownership_rate_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_housing_cost_burdened_households_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_housing_supply_growth_rate_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_housing_units_per_1000_residents",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_income_inequality_ratio",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_international_migration_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_multifamily_permit_share_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_permits_per_1000_housing_units",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_permits_value_per_1000_housing_units_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_population_density_per_sq_mile",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_population_growth_rate_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_poverty_all_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_real_gdp_per_capita_2017_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_real_gdp_quantity_index",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_real_median_household_income_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_real_per_capita_personal_income_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_relative_home_price_index_2000_base",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","coc_unemployment_rate_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","state_anticamping_strictness",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","state_labor_force_participation_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","state_medicaid_expansion",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","state_real_median_rent_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","state_real_minimum_wage_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","state_rental_vacancy_rate",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","state_ssi_state_supplement",8,0,0,0,0,NA,NA
"separate_lasso_FL","1se","state_tanf_max_benefit_3person",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_log_estimated_population",8,8,1,-10.874268087384,3.08098204369363,-10.874268087384,1
"separate_lasso_FL","min","coc_hic_psh_beds_per_10k",8,8,1,4.8931687273848,1.34520004523944,4.8931687273848,1
"separate_lasso_FL","min","control_time_index",8,8,1,-2.81093170430266,1.06535273245363,-2.81093170430266,1
"separate_lasso_FL","min","coc_group_quarters_per_1000_residents",8,8,1,-2.13026198680443,1.48868899592262,-2.13026198680443,1
"separate_lasso_FL","min","coc_contains_split_county_flag",8,8,1,-0.393500354540754,0.273749869670237,-0.393500354540754,1
"separate_lasso_FL","min","coc_poverty_child_pct",8,6,0.75,-1.73421654840565,1.68277087332414,-2.31228873120754,1
"separate_lasso_FL","min","coc_hic_temporary_beds_per_10k",8,6,0.75,1.69573122421262,1.66765760017028,2.26097496561683,1
"separate_lasso_FL","min","coc_high_school_graduate_pct",8,5,0.625,-1.17820582375621,1.32242970496716,-1.88512931800993,1
"separate_lasso_FL","min","coc_population_growth_rate_pct",8,5,0.625,-0.763311484517858,0.842638701077591,-1.22129837522857,1
"separate_lasso_FL","min","coc_birth_rate_per_1000",8,5,0.625,0.64313140587545,0.646590723150518,1.02901024940072,1
"separate_lasso_FL","min","coc_population_density_per_sq_mile",8,5,0.625,0.491523643740495,0.624414801440639,0.786437829984791,1
"separate_lasso_FL","min","coc_annual_hpi_change_pct",8,3,0.375,-0.247154482318257,0.400018374924815,-0.659078619515352,1
"separate_lasso_FL","min","coc_income_inequality_ratio",8,3,0.375,-0.227788411279137,0.323416329638323,-0.607435763411031,1
"separate_lasso_FL","min","coc_domestic_migration_rate_per_1000",8,2,0.25,-0.288282540503399,0.775630860526554,-1.15313016201359,1
"separate_lasso_FL","min","state_rental_vacancy_rate",8,1,0.125,0.142158595053457,0.402085226265008,1.13726876042766,1
"separate_lasso_FL","min","coc_relative_home_price_index_2000_base",8,1,0.125,0.0516104822644181,0.145976487957912,0.412883858115344,1
"separate_lasso_FL","min","coc_housing_cost_burdened_households_pct",8,1,0.125,0.0291653566066819,0.0824920857292346,0.233322852853455,1
"separate_lasso_FL","min","coc_housing_units_per_1000_residents",8,1,0.125,-0.00982697803307497,0.0277948912230342,-0.0786158242645997,1
"separate_lasso_FL","min","coc_contributing_counties",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_death_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_homeownership_rate_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_housing_supply_growth_rate_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_international_migration_rate_per_1000",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_multifamily_permit_share_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_permits_per_1000_housing_units",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_permits_value_per_1000_housing_units_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_poverty_all_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_real_gdp_per_capita_2017_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_real_gdp_quantity_index",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_real_median_household_income_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_real_per_capita_personal_income_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","coc_unemployment_rate_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","state_anticamping_strictness",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","state_labor_force_participation_pct",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","state_medicaid_expansion",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","state_real_median_rent_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","state_real_minimum_wage_2025_usd",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","state_ssi_state_supplement",8,0,0,0,0,NA,NA
"separate_lasso_FL","min","state_tanf_max_benefit_3person",8,0,0,0,0,NA,NA
