"state","year","mean_rate","pct_sheltered_only"
"California",2019,41.7462974348495,0
"California",2020,42.526881976223,47.7272727272727
"California",2021,18.7096972821751,81.8181818181818
"California",2022,44.7730602775561,4.54545454545455
"Florida",2019,16.225356043627,0
"Florida",2020,15.5670652725549,3.7037037037037
"Florida",2021,10.1701365911015,40.7407407407407
"Florida",2022,14.687471660171,7.40740740740741
