observation_date,HC01ESTVC1612073,HOWNRATEACS012073,DP04ACS012073,2020RATIO012073,HC01ESTVC1612075,HOWNRATEACS012075,DP04ACS012075,2020RATIO012075,HC01ESTVC1612077,HOWNRATEACS012077,DP04ACS012077,2020RATIO012077
2009-01-01,,57.320505294983242,,,,77.86314144170397,,,,75.25804960714837,,
2010-01-01,90.6,57.960880252747373,44.022177032574923,21.731478968792398,80.3,75.31849539251725,30.984667802385008,13.010023584905660,74.9,72.45689655172414,23.782559456398641,16.758964928411928
2011-01-01,91.2,56.978238983969639,43.683116335661389,21.966045712775795,80.7,75.79758528075504,31.338144739455736,13.622070779531326,73.2,71.67664670658682,30.255296034763720,18.059941944847605
2012-01-01,91.7,56.043763007656622,43.667258868703080,21.531750129065564,80.9,78.47764416438632,31.180490419402386,12.969193210881190,73.9,77.29511867442902,23.490945674044266,21.715547703180214
2013-01-01,91.8,54.904666142494250,43.178496174946375,22.855499246678537,81.1,75.89321760193782,31.195194365808188,12.744708525481849,75.6,76.05129734566060,21.969696969696969,19.545427059712772
2014-01-01,92.1,53.912542075880737,42.411522243805365,22.944339367738447,80.8,74.27195539221898,31.698786091488923,13.273230343555452,75.0,74.33139100552818,20.468675274988044,17.908871882086167
2015-01-01,92.3,53.351949083941683,41.543196019006992,20.852459016393443,81.5,74.61793173713703,28.032028715400013,13.083397939971205,77.2,71.18241235888296,15.519630484988452,14.503712433706539
2016-01-01,92.6,53.014883532210767,39.946075550206650,19.918533838906125,81.9,74.10363645636762,27.438728042768872,12.770799785292541,79.1,71.48552864737154,18.060046189376443,13.510459371386524
2017-01-01,93.2,53.269266105619046,38.677363960337537,19.239915522703274,83.5,73.43292698445015,26.872810563190512,12.517028500874575,79.8,73.96742292030251,18.922651933701651,12.537423766401774
2018-01-01,93.6,54.091811269537807,38.032329682024177,19.204212637913741,84.3,75.56555367388722,26.332470892626127,12.282598015132161,81.4,75.66941670285135,19.125174499767333,11.984924140579988
2019-01-01,93.5,54.061152503460129,37.639702937857216,19.302676733013040,84.9,77.23536612786368,26.066814563486883,12.701747088186355,81.4,73.85507246376811,21.244444444444444,12.129076892666536
2020-01-01,93.4,55.338992838992837,36.814733017490113,19.923265867557475,86.2,79.95518234874042,26.929770043505279,12.828942232630755,79.6,77.54982415005863,20.970537261698439,16.243005896374356
2021-01-01,93.2,55.577449410131351,36.376689040396030,19.823713235294122,87.6,79.57032736962314,24.711373126995824,12.923403862145433,77.0,77.62571121021067,19.289099526066352,15.670633531676584
2022-01-01,93.3,55.630191274135456,36.547437981853456,21.440684036171547,87.6,79.30929950564312,23.558807781545603,13.658889980353637,81.0,77.20811371985306,21.186076493339066,12.309184993531694
2023-01-01,93.7,55.668605176508009,36.946289196220725,20.352649417210881,87.8,79.64190528258047,23.806432575981120,14.599837859748682,79.0,76.12619938201334,22.039473684210524,13.669356938297318
2024-01-01,93.8,56.255826962520970,37.288149905844406,20.494773803691000,88.1,81.03743196712207,24.102015538790681,15.180119872343738,79.7,78.10254735467015,21.766429468396819,15.881138975966564
