observation_date,HC01ESTVC1612113,HOWNRATEACS012113,DP04ACS012113,2020RATIO012113,HC01ESTVC1612115,HOWNRATEACS012115,DP04ACS012115,2020RATIO012115,HC01ESTVC1612117,HOWNRATEACS012117,DP04ACS012117,2020RATIO012117
2009-01-01,,78.03066652758945,,,,77.15053689332433,,,,72.79980585793952,,
2010-01-01,88.4,77.75908618899273,35.401521874586962,10.188120846749332,90.6,76.42630041477703,42.498298658370601,14.335574572127140,90.7,73.61871831006378,40.803385495135359,12.244937821472751
2011-01-01,89.3,76.21825995892665,36.104863389992992,10.261345750262327,91.1,75.01366749922282,41.943810125352250,14.497030466640956,91.1,73.74765971048906,41.761311502151166,12.450102748522990
2012-01-01,89.3,74.88294738810706,34.343765361297720,10.352464208792600,91.6,74.05672069017902,41.328032533155287,14.626043800220575,91.3,72.71635703496877,41.897195103479611,12.751693451985656
2013-01-01,89.4,72.47952807342840,34.051398337112623,10.973821281201380,91.9,73.01520069041102,39.306606396093684,14.398276952260511,91.8,71.92962569370646,40.808869587004637,12.555309586100490
2014-01-01,90.2,72.89010222896944,32.673338098641885,11.211461543505344,92.2,72.44664983787213,36.576451759310125,14.522184563241412,92.2,71.28918607827526,39.907411912722523,13.058799482183009
2015-01-01,90.4,71.39558220015181,30.903474633950541,11.693021114253764,92.4,72.28585180546426,34.819499248402856,14.448902682332076,93.0,68.88382751005545,38.655416734274432,13.726284374333831
2016-01-01,90.2,72.17063004396245,28.624894361946161,11.916783637457389,92.6,72.24234299215247,34.303790806869408,14.542964515429643,93.4,67.55080189538910,36.498235970348446,13.939173270507604
2017-01-01,90.7,72.94284164385611,27.596914924138861,11.492876764837412,92.5,72.46192702617375,33.244203170569719,14.675058628776384,94.1,67.20455219121358,34.418416177832675,14.418308556796358
2018-01-01,91.6,75.02801871162654,26.357827476038334,11.173117969426016,92.8,72.83519587436091,32.671204808305255,14.783865062761508,94.3,66.67723525681673,33.508753486243634,14.463663865546218
2019-01-01,91.3,75.55051832687526,26.383219039935454,11.166312036344817,93.1,73.91061601042193,31.812569453018888,14.390190336749631,94.3,66.27864518992573,32.355755799784831,14.237329248053110
2020-01-01,91.5,77.14747195062156,25.896029420931249,11.021496992648697,93.2,75.31487161012329,31.400934751726904,15.194319706071033,94.4,67.22327378328623,32.123880545406344,12.888149904574634
2021-01-01,92.3,78.92310798079943,24.236782757420272,10.370853933662939,93.7,75.25019763312213,30.573484876610323,15.560248926093182,94.2,67.76107944682016,32.475635071921083,12.866983116672960
2022-01-01,92.6,79.86640026567511,24.146038505900098,11.106229810798339,94.1,75.48563763613491,30.932861425114663,15.900826865520216,93.9,68.05299442941678,33.766031783061997,12.756566397652238
2023-01-01,92.6,81.42078239997457,24.018960068945702,10.955436035343832,94.4,76.31515684815938,31.946559359351362,15.850520478645782,93.9,68.17878358783332,34.732160017572284,12.555304532251371
2024-01-01,93.1,81.88590735784916,23.710004506534474,10.766014669926651,94.8,77.07310048408715,33.773494489111336,16.669831172008809,94.0,68.83539880916177,35.875809072480941,12.180088553767918
