observation_date,HC01ESTVC1606007,HOWNRATEACS006007,DP04ACS006007,2020RATIO006007,HC01ESTVC1606009,HOWNRATEACS006009,DP04ACS006009,2020RATIO006009,HC01ESTVC1606011,HOWNRATEACS006011,DP04ACS006011,2020RATIO006011
2009-01-01,,60.861446065781443,,,,78.08328826392645,,,,63.480936050030259,,
2010-01-01,85.7,61.045803671787191,45.371884922544020,13.102655198204936,90.7,77.67266053442286,42.206221831372979,10.891208635137057,70.5,62.080338682681891,38.385797404147397,10.995512676688357
2011-01-01,86.1,60.171934569083710,46.026032577079697,13.365106382978723,92.4,76.89022636248977,42.759300860226837,11.594624776652770,70.5,63.759615384615394,38.645771732702542,10.751024972046215
2012-01-01,86.7,59.756376770286735,45.186931790558610,13.603334921391138,92.8,77.61941877296515,44.326928401351125,12.589084698392982,69.5,61.512669444843603,36.602293301146645,10.021743632221993
2013-01-01,87.7,59.660887504249374,44.385817058126605,14.114513463594829,92.8,77.73812730047580,43.339971235756167,12.733156993931850,69.4,59.525962591023749,35.916024769672255,9.810785177156021
2014-01-01,88.0,58.265734395172672,43.619237939732166,15.148767692764526,92.5,77.93912063134159,42.288446569554097,13.238455349959777,68.7,60.072861468584406,36.451805431214559,10.784784238871088
2015-01-01,88.0,57.223120247947200,42.767899464018768,15.806501230516815,91.6,78.03064545290182,41.083094555873927,14.202158505154641,68.2,59.007795889440118,33.829217494793220,9.972378246216875
2016-01-01,88.3,56.797869707497270,41.931896478779599,16.673142152328090,90.4,75.62964468839647,40.671728971962615,13.903709198813056,68.1,59.408703878902557,31.728340020805472,11.890828868578632
2017-01-01,88.8,57.653368357686205,41.707173633865033,17.084858734580184,90.0,76.51311063218391,41.254432366447723,13.997350213455029,69.4,60.549207692669391,33.210820346956780,12.660863233152387
2018-01-01,89.3,57.634687866214797,41.575445374543904,17.424417485076063,90.4,75.41353719599428,40.375614669115457,12.832590028622780,69.4,58.258456038011005,32.184075967859755,14.394077152876998
2019-01-01,89.2,58.344299393944915,39.910563883805757,17.815867324069924,90.2,75.60157308863066,40.361848096654725,12.061833056675360,71.3,58.195679796696318,30.999418942475305,12.628403383558023
2020-01-01,89.7,59.009484152391295,39.194799383483321,18.042205818497607,89.7,77.52791631725295,41.491280817799158,11.724709685143065,72.8,62.125980553337399,32.692307692307686,13.728353745371688
2021-01-01,90.3,58.627295547628485,38.084656989024126,17.565620257209041,90.8,79.23838401854991,41.048274182747910,13.262742871561947,73.3,60.140897293288845,33.164666763047563,15.570726840125872
2022-01-01,90.3,59.808700095939216,37.892410279463554,17.191086956521740,92.6,80.11821482334189,41.020895522388066,12.706156873770031,73.3,61.637551549974511,31.575246132208161,13.844201578627809
2023-01-01,90.3,60.886660236600200,39.147306418585842,17.693480283403709,93.3,82.86744815148782,38.916847763925432,14.130449688589223,73.2,59.691823608347605,32.667697932780200,15.673941390433052
2024-01-01,90.6,60.038693355160362,40.930772688676889,17.694747489343257,92.4,82.69979440969337,39.928599319462265,15.000854700854701,74.2,61.886775070247360,38.180307436643126,19.148471615720524
