observation_date,HC01ESTVC1612017,HOWNRATEACS012017,DP04ACS012017,2020RATIO012017,HC01ESTVC1612019,HOWNRATEACS012019,DP04ACS012019,2020RATIO012019,HC01ESTVC1612021,HOWNRATEACS012021,DP04ACS012021,2020RATIO012021
2009-01-01,,84.16000945053972,,,,78.77308892574995,,,,73.49560513860716,,
2010-01-01,85.0,83.66712806759523,32.366102161641194,11.346736980883325,90.3,79.45088131163895,32.432882855584509,8.928255390646878,84.8,73.12718226672979,43.544626186317437,17.263356504468717
2011-01-01,85.2,82.68786147984356,32.953364285219322,11.607826576576576,89.9,78.03978107061808,33.320190470413394,9.605904852976332,85.3,72.46628088348356,44.128009395184968,18.373207036535860
2012-01-01,85.4,82.18166328541827,31.814531615516216,12.234613158402469,89.9,77.57528068526284,33.129865802308323,9.646568274538035,85.1,71.14065810930511,42.968503197493234,18.352458455857207
2013-01-01,86.0,80.88678589026405,30.899341356598502,12.310941071251118,90.2,76.70018668716565,31.762097260769881,10.148435559970199,85.8,69.49730356768229,41.093401741031997,18.142372176804766
2014-01-01,86.8,79.77395791692409,30.473114972576759,12.658033144785154,90.0,75.38141111777232,30.877712180464751,10.461356365962892,85.7,67.99100359008821,39.560637878986746,18.230023882633912
2015-01-01,86.6,79.53407469942650,29.525136816343178,13.248167118610024,90.3,74.89354758104407,29.256608994480725,10.746327130264447,86.0,66.81251354327765,37.661820988391057,18.145334652159580
2016-01-01,86.7,80.46555406726279,28.962896962157249,13.120205376019330,90.8,74.96884422110553,28.932551490752083,10.543130588087145,85.7,67.10157188000569,36.160313380608798,17.836335955341283
2017-01-01,87.4,79.53175957322736,27.757282998891633,12.925840092699884,91.1,74.25214045547506,28.022911994514832,10.954653792091914,86.5,67.72827332660077,34.997531381379126,17.428934470865855
2018-01-01,88.1,79.74991637784404,27.254152385974159,13.413852154885358,91.1,73.93941454128708,27.925352112676052,11.014882032667876,86.4,68.26412555804502,34.389017957597275,17.270991052993807
2019-01-01,88.4,80.63164543636172,26.695580405547556,12.792880545470643,91.8,75.25530243519246,26.563236558245297,10.648175995544417,87.1,69.78852210459840,33.347185601283961,17.862811854663168
2020-01-01,89.5,82.00469538516616,24.678700130752304,12.839302189046380,92.1,77.18592964824120,24.304163427838919,10.100442905869777,88.2,70.46740624700278,34.122563642558632,19.363195553190231
2021-01-01,89.9,82.10371263097987,24.207050870796625,13.525325259798707,91.9,76.20952177208949,23.900096825965274,10.007533684261359,89.5,70.67620885136088,34.694612936159992,18.637803013758461
2022-01-01,90.4,84.31754655328531,24.872616323417240,14.944500740509785,92.5,76.85865460068926,24.019481854631440,10.205810920212288,89.5,72.12065399939848,35.700032059040979,19.410657665950701
2023-01-01,90.9,84.30260896334111,26.680557402727903,15.667178267208964,93.3,77.02570351815494,24.941408197865758,9.893945737732372,90.0,73.52295250206950,36.100453880969560,19.788506992318297
2024-01-01,91.4,85.01969033889922,27.057987616548001,16.621016632986166,92.5,76.94539196160449,26.966100039077769,10.014000595770034,90.0,74.27967739310850,37.441910966340927,20.048579682233992
