observation_date,HC01ESTVC1612037,HOWNRATEACS012037,DP04ACS012037,2020RATIO012037,HC01ESTVC1612039,HOWNRATEACS012039,DP04ACS012039,2020RATIO012039,HC01ESTVC1612041,HOWNRATEACS012041,DP04ACS012041,2020RATIO012041
2009-01-01,,65.01613553852360,,,,70.65325471152735,,,,81.82667164736645,,
2010-01-01,78.3,64.46152349450335,37.818261633011410,16.190550161812297,75.7,67.88873071806960,35.922262950411515,19.542821158690177,81.1,80.33807829181495,33.451327433628322,12.617004936917169
2011-01-01,79.4,64.34685143672306,36.347438752783965,15.451215174866627,76.3,67.06012033252193,37.842690421932176,22.788660801564028,81.3,80.32503679058162,34.905660377358487,11.978475976741814
2012-01-01,79.2,66.45450751252086,32.693208430913351,16.662410814870448,76.8,67.50245260203965,35.401459854014597,24.545307769929369,79.2,78.99616368286445,34.183406113537117,14.767436594202898
2013-01-01,79.3,68.41556274121206,33.771609447285122,15.806091857536876,77.2,70.20380123654682,33.976420150053585,20.303857350800584,79.8,76.42136195221669,30.312764158918004,14.757892396620720
2014-01-01,78.4,70.67723342939482,33.809055118110237,16.704986632570034,77.0,69.94466512065759,33.381032912709770,18.605172696022262,80.7,77.49409587030063,27.141659681475272,13.710867293625917
2015-01-01,78.9,71.99794555726760,31.418836699926988,15.270674157303370,78.0,69.00093153237074,31.884912832612400,18.241095890410961,82.9,78.41392895723455,24.256331803501617,13.522651087060629
2016-01-01,79.6,73.14170448814927,29.469449333668599,17.386798905608757,78.8,70.42140151515152,29.204298239831232,17.194764862466727,82.7,79.45997458703940,22.195865808200608,13.515134154492504
2017-01-01,81.4,74.75913287836210,29.775561097256858,18.571301247771835,79.7,69.41137487870110,28.156209987195901,15.512966068894336,84.5,80.46092815313897,20.192148418088451,10.920846394984324
2018-01-01,80.3,76.24243626624343,27.479594360623299,18.346261247285138,79.3,70.57386188408891,26.029363784665577,15.064238008500304,85.9,83.60887468502243,19.630818619582666,10.921722941524919
2019-01-01,80.7,75.74597565763644,28.663638536935217,19.137389495579825,79.8,72.84310933940775,23.492249576657553,14.934724637681160,85.4,81.88611027417898,19.003267973856207,11.256296042487580
2020-01-01,81.1,76.07451246725526,28.860586763702521,16.683621761162634,81.4,73.38410280818658,25.899873257287702,13.197522087945568,86.6,83.09318530766505,16.398918403053923,11.302187211933294
2021-01-01,78.9,78.59962406015038,29.292694276407637,15.428635628258132,80.8,73.15768718884014,23.969144460028048,14.775968497232864,86.3,82.69452013321224,18.034092719451969,13.430766618558451
2022-01-01,80.4,81.53186731270965,26.493448811903171,17.322987901104682,80.3,74.21334996880849,25.635954443156244,15.298911415160292,86.0,82.98769771528998,18.399876199319092,18.443861209964410
2023-01-01,83.1,79.64022140221402,25.911458333333329,14.576560742407199,81.3,72.59879219184604,27.900281358372048,17.651592281283296,85.5,83.84080282814460,18.536209553158702,19.646387832699620
2024-01-01,84.4,81.69838945827233,25.891706059303825,17.937085278938316,81.7,71.30509070807578,29.521413828689369,19.345827086456769,86.8,85.43185332449747,20.159034015608896,17.858681922876887
