observation_date,HC01ESTVC1612043,HOWNRATEACS012043,DP04ACS012043,2020RATIO012043,HC01ESTVC1612045,HOWNRATEACS012045,DP04ACS012045,2020RATIO012045,HC01ESTVC1612047,HOWNRATEACS012047,DP04ACS012047,2020RATIO012047
2009-01-01,,76.63643533123027,,,,77.72330320208366,,,,74.21923383172610,,
2010-01-01,71.3,75.44493164818158,25.335397316821467,11.526135300841734,77.7,75.80367178718620,33.460152182619140,12.125958378970427,73.9,72.79260780287474,30.300893276915840,17.693186510667584
2011-01-01,74.0,73.05404932656988,22.814614343707717,10.030697510774914,77.3,75.34195658638122,34.236403772827614,11.859552419799360,74.8,72.42897849926604,33.540372670807457,17.068894104652767
2012-01-01,75.6,70.09972489683631,24.425287356321839,11.186662198391421,78.3,73.46617724174097,33.949238578680202,14.466110397946084,73.9,70.84778085991678,29.915966386554626,20.434114542914791
2013-01-01,78.0,67.73285568065506,26.775189447095144,11.961519786355913,79.5,73.69398825889871,34.400973038718838,13.530507685142060,75.1,74.32302164578039,29.053117782909933,16.970136756907618
2014-01-01,76.0,69.33547514372675,28.209412419938733,15.500309597523220,79.6,74.30452796685410,33.353572151386359,14.595328432534975,76.2,74.71965551269399,30.988160291438980,18.738405071738409
2015-01-01,76.9,71.31353799698037,27.789934354485780,14.983813928182808,82.0,75.62063326891631,31.369011826017239,12.332595573440644,73.7,72.06896551724138,31.904332129963898,15.522246046636290
2016-01-01,74.4,74.21394110796872,30.195663670015865,14.180383162439288,82.5,75.02034174125305,30.989010989010993,13.448559670781894,75.0,72.50410658879358,29.015544041450774,16.147867420349435
2017-01-01,73.7,72.08690486293813,30.636958101235169,13.177940213833732,84.3,72.58525852585258,27.533918595371112,11.791457948853150,75.4,70.87512652986105,32.459396751740137,15.518062397372740
2018-01-01,75.6,75.49983338887037,28.024890527771369,11.313568985176738,84.9,72.44031053171231,24.975340303807457,10.538331454340474,76.1,66.88578471651603,32.013279582641694,15.106987171503301
2019-01-01,74.5,75.30170276078691,27.000650618087185,11.229752203558956,85.5,72.77502854967643,23.615484348953512,11.212011285771869,73.0,65.72389959985449,26.878541512687853,16.775673898750821
2020-01-01,71.9,77.27605565047597,20.844890121612973,11.343454963000765,85.4,75.15537977237872,24.012979989183343,12.939155176187349,75.2,72.80607685433422,24.294903513112320,12.718133451562846
2021-01-01,69.4,79.91757212439116,21.291208791208792,12.730969358257854,86.7,78.70526739043024,23.937784522003035,11.861855670103091,75.9,71.58539932302625,25.763310623265198,12.368224487735944
2022-01-01,73.1,78.86353050768514,24.418336788758356,14.569047860989738,85.7,78.21030528186077,26.001117526541258,13.435528309684530,77.1,72.38509201886617,24.368499257057948,12.874568800306632
2023-01-01,72.4,83.22462103812586,25.610328638497649,18.563941539164198,86.7,78.49427168576105,23.651079136690647,14.212083991343510,78.3,71.24930799040413,28.101203635470402,15.649882629107982
2024-01-01,75.3,87.10745280486714,19.661733615221987,15.492579440954202,85.0,80.86907899992012,26.958525345622121,14.919249642834959,81.6,80.32434369680136,24.884792626728110,13.000569530137636
