observation_date,HC01ESTVC1606043,HOWNRATEACS006043,DP04ACS006043,2020RATIO006043,HC01ESTVC1606045,HOWNRATEACS006045,DP04ACS006045,2020RATIO006045,HC01ESTVC1606047,HOWNRATEACS006047,DP04ACS006047,2020RATIO006047
2009-01-01,,67.73439326630816,,,,64.262159446841210,,,,55.956321289386125,,
2010-01-01,90.0,69.53555795577284,35.296517954298153,13.296366568636753,83.2,63.406870175602251,45.871863610349713,12.885489018209125,67.0,55.467305412480634,47.323419546351921,13.499953767914931
2011-01-01,88.7,68.05908146780521,38.233680746023040,13.390288286562591,83.6,61.314595811015117,46.523576444836287,12.759127418765972,66.7,54.524889595336376,46.792842200486241,13.684786574242978
2012-01-01,89.4,69.37380524821873,35.659697188175919,11.964542483660130,85.0,58.330599043779891,47.319389898620877,12.986569563983732,66.6,53.158798589655618,45.336649244084754,14.044113541181945
2013-01-01,87.7,68.15178623633281,37.184115523465714,13.260993823176916,85.2,57.061921574607354,46.306284094061091,13.872818922062814,66.7,51.729017457695939,43.649296985496001,13.578755579848774
2014-01-01,89.0,70.14081187768809,35.495367070563077,14.467115579743568,85.9,55.138840070298770,46.544310108438239,14.620895814956386,68.0,50.779929831681891,43.001297193964632,13.431469347455344
2015-01-01,89.5,68.84933627001607,33.423951924452709,13.789681857265691,86.8,56.454451588679774,44.788897817889591,15.476453161712126,67.9,49.498095824761641,42.675837885224894,13.396322778345253
2016-01-01,89.5,69.43575553416747,34.016748483973437,14.435276861019435,86.5,55.892532410394793,44.196130753835888,16.197866937531742,68.6,50.046183753367167,40.573935442324718,13.910222384918091
2017-01-01,90.1,70.41388035423822,33.445850914205344,14.456010372291164,86.9,57.739099859353033,42.815844507319483,16.897504798464492,68.9,49.812656677574296,39.521783503651569,14.381260526549063
2018-01-01,90.4,68.40727892398515,33.319744530506860,13.010224077702990,86.9,57.128603624753495,43.239236518623763,15.349716446124765,69.4,49.630057495943362,39.056252721586638,14.938085986992144
2019-01-01,90.6,67.55292959133432,36.137798517705193,11.823162101407044,86.5,57.811985124511601,41.428702880103053,14.706096150669090,69.1,49.576285556028651,37.151812411477728,15.028505454255912
2020-01-01,90.9,69.35333870667742,36.978474621312792,11.765241549621855,86.7,59.341073849236757,40.818957578734114,14.643988452836076,69.7,51.101038447597446,35.826243877287958,13.812893879029335
2021-01-01,90.9,70.73504699072633,35.133653187114462,12.092878809764551,86.6,61.062581194283929,39.434976201443270,14.941721050235239,70.4,50.862059496567504,37.440989326765191,14.561173715791014
2022-01-01,91.9,71.82338405514372,34.348954775242518,12.001446722858219,86.8,61.372142309600029,39.717192514988191,16.143997677456817,71.4,52.972316676122091,37.262593159646215,14.320643034909532
2023-01-01,90.5,75.11078775051260,34.985543163981824,12.094129554655870,86.2,61.143729848973358,40.033388981636065,16.762156372724029,71.9,53.949126990067043,39.331366764995082,15.348571833581405
2024-01-01,90.3,75.57603686635944,40.041180507892925,13.012779751885793,87.3,63.181988572467134,40.827814569536415,17.613727055067837,72.3,55.557227545371191,40.746007035951997,16.259979148048853
