observation_date,HC01ESTVC1606073,HOWNRATEACS006073,DP04ACS006073,2020RATIO006073,HC01ESTVC1606075,HOWNRATEACS006075,DP04ACS006075,2020RATIO006075,HC01ESTVC1606077,HOWNRATEACS006077,DP04ACS006077,2020RATIO006077
2009-01-01,,58.228298246155219,,,,44.698098067817376,,,,62.581671893667853,,
2010-01-01,85.3,57.037902129486753,49.766348142716495,13.711975407645015,85.7,44.050486123934803,42.654196064440328,22.622093023255811,76.7,61.470944309927361,49.219614227125838,12.454046028210838
2011-01-01,85.3,56.192560956424401,49.731276651098725,14.274948524365136,85.7,43.584482181149006,42.986390798139837,23.055917304248737,76.6,60.037378835554243,48.849812041867125,12.503284375230644
2012-01-01,85.4,55.259546590925694,49.498151134032383,14.823227645172782,85.9,43.251383645725845,43.343083056720324,24.325548060708265,76.8,57.999659912651246,47.667435599840111,12.831647014073791
2013-01-01,85.5,54.328894249446158,48.615234344957010,15.329494934771516,86.3,42.763249369614478,43.014021981050405,24.822668339606860,77.3,57.043885371887754,46.209684347170395,12.950643942315107
2014-01-01,85.8,53.711532220422114,47.391903368155184,15.845768209967559,86.7,42.763672297192976,42.082867869514075,25.121271714192073,77.6,55.465916206752098,44.835146062297135,13.487311657414750
2015-01-01,86.0,53.214862887928490,46.351738524280201,15.819589511357826,87.0,42.583073307251532,40.547872324876415,26.308485586682902,78.0,55.716947017392471,43.335860928867810,13.741132746222831
2016-01-01,86.4,52.939895690601041,45.409674789892335,15.577264287187951,87.4,42.842910252672624,38.834238391829608,26.773499961189163,78.0,54.732548517429692,41.810417093571282,14.072998492422441
2017-01-01,86.7,53.346261663817927,44.505325496416312,15.374808380173736,87.9,43.385844031968531,36.955317126951272,26.357963875205250,78.4,55.124394959287642,40.959333022839729,14.397587584511371
2018-01-01,87.1,53.681323913558977,44.185869522360768,14.913123188834348,88.5,43.741731052634066,35.235059669763409,26.269463838756423,78.9,54.904931180171403,40.261499713586886,14.216502975123666
2019-01-01,87.4,54.241189803824575,43.583026524805803,14.810031243026110,88.5,43.614862730138519,33.904239803417497,26.187234827522602,79.3,56.107224339842432,39.497468456882835,13.993658210947933
2020-01-01,88.0,55.291746980106403,42.995608029532001,14.848722774939500,88.6,43.815168233649075,33.846315353427023,26.137220259128387,80.1,57.807511769074075,39.164493181848478,14.061046326387562
2021-01-01,88.3,55.688410023648686,43.197846142517037,15.030519912069934,88.8,43.871226793896732,33.929983445874839,26.757143659125362,80.3,59.240043639954450,38.417989974410204,14.027104994290520
2022-01-01,88.7,56.125850183398562,43.324477968678565,15.229530073396244,88.8,44.440457333686126,33.616223333010360,28.077369643234118,80.2,60.256347979976333,38.156538757978055,13.697154798263943
2023-01-01,89.0,56.612456727807285,43.416106054610211,15.205774705164702,88.8,44.434707478113403,34.450185005200609,28.399332306111969,80.4,61.977873196896383,37.854763263949842,13.859704213938411
2024-01-01,89.1,56.705089105630847,43.569563452060926,15.272191949375989,89.0,44.346070652505162,35.599802562153208,29.930123561994037,80.9,62.748305678896941,38.766150114765999,13.647333726879181
