observation_date,HC01ESTVC1606097,HOWNRATEACS006097,DP04ACS006097,2020RATIO006097,HC01ESTVC1606099,HOWNRATEACS006099,DP04ACS006099,2020RATIO006099,HC01ESTVC1606101,HOWNRATEACS006101,DP04ACS006101,2020RATIO006101
2009-01-01,,63.328024915741729,,,,63.865765769386897,,,,62.852795148337790,,
2010-01-01,86.2,62.176698142468211,48.337885290674990,12.613922835754048,75.3,62.517830532246371,49.029329565277202,12.450368511839423,78.4,60.901703120947523,42.753290981727680,11.184872080088988
2011-01-01,86.4,61.318441491751720,47.828803150396872,12.759210194297250,75.6,60.675215145959051,48.719515236147835,12.603159252095422,78.2,59.920340966429407,42.492668621700879,11.150007306736811
2012-01-01,86.7,60.566740985493027,47.455334780430789,12.909460059640884,76.0,58.656308388238763,48.059373486795536,12.984061781137036,77.9,59.767412031296764,42.345457511009613,12.185261866421287
2013-01-01,86.7,59.292934370536074,46.245754555210155,12.818641390205372,76.4,57.279247464724911,46.565187797784795,13.401124169647421,78.3,58.545225621272095,41.786968396410465,13.072766515069761
2014-01-01,86.8,58.824187990595490,45.414909584733046,13.337660676600372,77.2,56.455866163897760,45.128400649382591,13.669550173010380,78.4,58.313573289382745,40.212087697612390,13.238818630475016
2015-01-01,87.1,58.452877071874333,43.695681898979963,13.562077596996245,77.2,56.151304694446999,43.542665241947802,13.387732841080718,78.5,58.061880610317687,40.224530072147274,13.588979657216084
2016-01-01,87.2,58.721977817455205,42.182978931310970,13.832997987927566,77.6,56.184789440603389,41.895744371118006,13.401583619931216,79.2,55.515901172334175,38.074440412344643,14.300040799673605
2017-01-01,87.7,59.690567799965486,41.318702660710805,14.043758420713491,77.8,56.561388026181056,40.299343154903454,13.310951117847669,78.7,54.861426864472193,37.211010346148925,13.185135033476266
2018-01-01,88.0,60.253923291384801,40.513891745045619,14.130175536361104,78.3,56.988532522395673,39.352125632433136,13.047418108997284,78.0,56.069997891629775,36.146344572630497,12.932834239706194
2019-01-01,88.8,60.957194736670687,39.822180373821666,13.588084888775249,78.9,57.411816750588748,38.779462079452578,12.554920592730411,78.2,56.237773711112517,36.567706851307349,13.294262631795153
2020-01-01,89.1,61.126297964006135,40.146536460313492,13.669656573665693,79.8,58.862614777247117,38.277393442913002,12.575281186094070,79.8,58.197271773347325,34.483960948396096,13.438750548830209
2021-01-01,89.2,61.606372304096659,40.200904013734046,14.038134391834420,80.0,59.521706463376646,37.660380912022973,12.743761996161229,79.6,59.503189126403520,35.679934189710806,13.449852333136445
2022-01-01,89.2,62.203029625465724,39.854802177426770,14.378611959842864,80.3,60.751161495507915,37.656598895287345,13.213241957408249,79.6,59.773501049927617,36.623636420466973,13.692892023874116
2023-01-01,88.9,62.829967229390064,40.213825976893872,14.253316697858182,80.1,61.350544722145926,38.001097336041646,13.139566176866357,78.8,58.107639243218976,38.011042868664312,13.745112117530100
2024-01-01,88.7,63.115441331367194,40.190104670406434,14.898123211580542,79.9,61.929090597129886,38.991188300667282,13.622417771100499,80.2,60.816055561229696,38.974948002359291,14.909357048166152
