observation_date,HC01ESTVC1606061,HOWNRATEACS006061,DP04ACS006061,2020RATIO006061,HC01ESTVC1606063,HOWNRATEACS006063,DP04ACS006063,2020RATIO006063,HC01ESTVC1606065,HOWNRATEACS006065,DP04ACS006065,2020RATIO006065
2009-01-01,,75.59187297957297,,,,64.093498330386950,,,,70.60800152313132,,
2010-01-01,93.0,75.16075555861994,44.218521488889934,11.377742108079186,92.2,63.913965763899171,37.546277252159605,14.403497878505640,79.2,69.83817472668157,50.849932054405443,12.295388850653820
2011-01-01,93.4,73.97882485583756,44.518368077440840,11.726419262204551,90.7,66.286291340570557,39.125622578859989,15.137133242191608,79.3,68.80342343880353,50.729995689838326,12.570189438623274
2012-01-01,93.6,72.56787738093522,44.159315278013807,11.855411499436302,90.2,67.108766898811965,40.391662849289965,13.513644407190091,79.2,66.89499282041781,50.055097126635722,12.627186406796602
2013-01-01,93.6,71.90555248109204,43.027129938124702,12.135432084709096,89.9,65.099061522419191,41.936595451412806,16.003639672429482,79.6,65.61533712843432,48.538177349130336,12.806569077270410
2014-01-01,94.0,71.41523227500063,41.405721667109923,12.777487973106126,89.8,66.857324435970767,42.715151515151518,15.145427872860637,79.8,64.64744922927721,47.181306164246337,13.144571174640792
2015-01-01,94.1,70.95714309380367,39.981765849394961,13.103573520796720,90.5,67.306034482758619,38.958281289033216,17.119054538409376,80.1,64.03005165238159,45.542843225573591,13.318456601238898
2016-01-01,94.2,71.23452108460853,37.784135473702285,13.676643628262980,91.9,68.234845180985602,36.689857195166603,13.677502067824648,80.5,63.58171891003616,44.173105746423936,13.536572814820261
2017-01-01,94.5,72.15832980704701,36.865692579166144,14.094730344014817,93.6,70.348964013086146,36.205621301775146,14.132906719173024,81.1,64.35157103519104,43.232600468032238,13.996974717280128
2018-01-01,94.6,73.04618707868457,36.380730267473218,14.257715125455832,93.9,72.229201944611361,33.678822776711456,13.741265862447126,81.7,65.39017614896284,42.564000526776873,14.401945008045896
2019-01-01,94.5,73.55180568737777,35.339273671674341,14.138413606415035,95.1,72.871612373391741,30.035815734222552,15.460987773487773,82.0,66.35250419140600,41.896656172723034,14.741553253436251
2020-01-01,95.1,75.17775507466229,34.805477528089888,14.299576813305777,94.7,72.524256057238858,29.055992018954974,14.616897130525135,82.8,67.81376762830196,41.043587284168318,14.683242200064329
2021-01-01,94.8,75.18376599117519,34.989124040658304,13.778443387598315,94.6,71.132467532467530,29.670886075949365,15.160385103365924,83.0,68.74097265812192,40.916305446238333,14.438733063941051
2022-01-01,94.9,75.72021073870643,35.009479403233044,14.025776630298992,94.1,72.908428720083251,27.587528750319446,15.263988971740083,83.1,69.35347877802370,40.457379832203848,13.923844014066026
2023-01-01,94.9,76.42858370637390,34.942124234286872,14.112209510902060,94.0,71.864265639637765,30.899592252803259,14.469651312957383,83.3,69.77550466377508,40.434185016344415,13.565658056580563
2024-01-01,95.1,76.96731988235834,36.033908176141331,14.259117158452652,93.7,71.910584037361602,35.183087957719891,16.268151016456923,83.5,70.16290689355665,41.042103441488358,13.384586090350837
