observation_date,HC01ESTVC1612095,HOWNRATEACS012095,DP04ACS012095,2020RATIO012095,HC01ESTVC1612097,HOWNRATEACS012097,DP04ACS012097,2020RATIO012097,HC01ESTVC1612099,HOWNRATEACS012099,DP04ACS012099,2020RATIO012099
2009-01-01,,61.836183791172928,,,,68.273971514272660,,,,72.66621652108938,,
2010-01-01,86.9,62.086439266596926,47.940372232513006,13.262913385826772,84.4,66.479555313897222,52.393931034482762,9.389677513285289,86.8,72.20190905599461,47.010847194508578,16.928505034856702
2011-01-01,86.9,61.721470698687241,49.086914698544078,13.751610305958131,84.2,64.675009324594853,53.771537550966720,9.481683095483302,87.1,71.17168573390393,47.327319082172977,17.659331124783090
2012-01-01,87.1,60.403952674258882,48.916697049760018,14.207778057162017,84.6,63.264769007788090,52.984801622933922,9.821453501900256,87.2,70.44590107147154,46.475963011556928,17.474371219356893
2013-01-01,87.2,59.412474154252145,47.858147890789411,14.519654020724500,83.8,62.105589748399993,51.057813511395757,10.679976363329391,87.5,69.49482292172524,45.449336915670386,17.494588310751222
2014-01-01,87.3,57.728386910270245,46.397148334706202,15.080881072610136,84.2,60.987089598811806,47.986107157091610,11.006869901245169,87.7,68.48355418341205,43.756744796316845,17.650666879642202
2015-01-01,87.6,56.528590668437865,44.406761974329534,15.320271092188722,85.2,58.913733521483664,46.283806493535593,11.784268669907204,87.8,67.27558862783241,42.516452438197398,18.233432404209172
2016-01-01,87.7,55.643320386477534,42.545394665126643,15.648999226870544,85.7,58.092426742973046,44.036351546048977,12.134127901805568,87.9,66.62913487158109,41.078271383394522,18.263526514276919
2017-01-01,88.2,56.152519749452047,41.027671050350001,15.872822872165626,86.0,58.699259479406592,42.223013278966157,11.947457056247895,88.1,66.48901613639239,40.201064951437374,18.575913114632151
2018-01-01,88.5,56.261495485585598,40.172057331446574,16.223878243040769,86.8,60.343142932663319,40.918176205276318,11.715019455252918,88.2,66.63309470589350,39.783726628658847,18.938318698718874
2019-01-01,88.5,57.138445686902166,39.077463705262879,15.869479953515398,86.7,61.298909007825443,41.125285376697242,11.421018038413788,88.5,66.77604900735179,38.935733734966576,19.175549241111646
2020-01-01,88.7,57.658764828515437,38.831418677513327,15.351310553039660,86.1,64.359778419373100,40.381297122922838,11.745044285111767,88.8,67.41811051332155,39.121967171418966,18.996655070912496
2021-01-01,89.5,58.185290366736673,38.589171188415087,15.651316642884940,86.6,66.437191370250076,41.206780673586735,11.815952130457656,89.1,68.30429215991018,38.901572716027566,19.142719815431946
2022-01-01,89.4,59.037547702986913,39.125966270285666,15.728655314151498,87.7,66.620444853035067,42.222620908834607,12.081719783523752,89.0,68.79988407437745,39.212951258423637,19.479980990851850
2023-01-01,90.0,59.757739376229168,39.539203855195680,15.842494173819132,88.6,67.135780201860470,42.154962360945689,11.880278107512297,89.1,69.28912063990281,39.572005786401952,19.403767678461623
2024-01-01,90.6,59.186127870872063,40.693794951732443,16.150242965306813,89.5,66.820817406645105,43.203866066363645,12.193728498110652,89.2,69.71162332655128,41.105400377496842,19.866355348009783
