observation_date,HC01ESTVC1606115,HOWNRATEACS006115,DP04ACS006115,2020RATIO006115,HC01ESTVC1612001,HOWNRATEACS012001,DP04ACS012001,2020RATIO012001,HC01ESTVC1612003,HOWNRATEACS012003,DP04ACS012003,2020RATIO012003
2009-01-01,,56.423318798658784,,,,56.841606126758045,,,,77.90428749332860,,
2010-01-01,76.9,57.559403019443600,45.011786683271801,10.903160123798664,89.7,57.612628732752789,43.597198504139563,25.396959724181158,78.4,78.15374230022782,27.940261356565028,10.745873320537427
2011-01-01,78.3,57.223453842655744,44.886660854402791,10.616765997490591,90.3,56.947333987569522,43.569811320754717,25.100091130012153,78.4,76.77302100161550,31.787584143605084,11.603199216518403
2012-01-01,78.4,58.343215314246990,44.615583743204759,10.552150622341264,90.7,56.708989817386914,42.884508028941411,25.336632155907431,78.4,77.54021501899604,30.237978410206090,10.537979262117194
2013-01-01,79.0,58.066825775656326,45.768522089385954,10.473006644518271,91.2,55.292924364784881,42.209252101491806,27.366454560287160,80.1,80.05094408280435,29.820571139752339,11.065755156879792
2014-01-01,79.6,58.415786393154768,43.807474900868975,10.957663359562094,91.8,54.822804575851187,40.784213848317407,27.488114620644740,80.4,77.08993419449183,29.556650246305420,11.889228295819937
2015-01-01,80.8,57.114736827513546,42.784422464098000,11.241356271922498,92.6,54.903550484768040,39.417426489233854,27.146994364433311,81.7,78.18189206762028,27.560377114813377,12.250286368843071
2016-01-01,82.2,58.032230937840325,42.410678280506495,11.358064516129032,92.5,54.791865520159057,38.374349817560748,26.840466329191592,82.1,78.66058084582139,22.381253958201395,11.284660336011688
2017-01-01,82.1,59.082661427850311,40.273732093691393,12.003471381286833,92.1,55.379949701661815,37.845122989283446,26.936147836538460,84.2,77.51934891885422,21.549386701097479,11.933966431095406
2018-01-01,82.0,59.899587011094006,38.599795934385057,12.071821492213529,92.4,56.208382136589677,36.680783077815349,25.958859023587493,84.5,75.80042901406213,20.355632927132557,13.309388497385770
2019-01-01,82.3,61.537742775145162,37.500487881035085,12.643257575757575,92.6,57.216682903752165,36.708369283865402,25.202122085407392,85.7,78.14201183431952,18.330443398563290,12.749030429594272
2020-01-01,82.2,63.510972611205347,37.833085879503010,12.794479239155647,92.8,56.877720617332805,36.788509060955519,24.471243042671613,84.9,78.13569872393403,18.230403800475059,10.684163012638638
2021-01-01,81.2,64.328329849895511,38.113600431882162,13.698215375228800,93.2,57.989009141214950,35.827379706852405,23.545404992913987,85.8,81.12367661212704,21.526847680506517,11.047860325987424
2022-01-01,82.7,63.825252399351854,40.275212064090482,13.592083080450468,93.6,57.865405078504772,36.200498637444198,24.910179017485433,85.1,82.55130205208209,22.596371882086167,10.828768648407928
2023-01-01,84.7,66.202086321234631,38.580823555788065,15.743652514513537,94.2,57.644077856066716,38.029905537066739,24.036680640243901,85.2,85.46250295718004,22.898945219462401,10.164818158369874
2024-01-01,85.7,66.992314549353111,40.860097589396254,13.883615885493048,94.5,56.995622104243481,39.076295521026225,24.471354166666668,87.1,84.51984833243054,21.362331640538752,9.244494660817937
