observation_date,HC01ESTVC1612089,HOWNRATEACS012089,DP04ACS012089,2020RATIO012089,HC01ESTVC1612091,HOWNRATEACS012091,DP04ACS012091,2020RATIO012091,HC01ESTVC1612093,HOWNRATEACS012093,DP04ACS012093,2020RATIO012093
2009-01-01,,76.35089811433257,,,,66.876367614879655,,,,73.57022435481780,,
2010-01-01,86.5,77.65359951087034,29.487081486011316,11.628072746652457,90.7,67.850802302307969,35.254222582137899,11.343940327106001,71.6,73.53313525384317,38.543945680875133,12.460270270270270
2011-01-01,86.6,78.20849269940534,30.539932508436447,11.277553634325969,90.7,67.449420540528365,37.058703687534560,11.326605754807035,69.0,71.13982682843383,41.177352830896126,12.645164233576642
2012-01-01,88.0,78.51417238244774,34.235325284789766,13.062332345051532,91.2,67.115655695522790,36.825250944181967,11.347798520605847,69.0,71.50881115902678,39.391331560006257,13.058189429618000
2013-01-01,89.4,77.81981491562330,34.238305122411944,12.743762546601664,90.9,66.560945960879664,35.985943433656409,11.876089130124267,67.8,70.57874354561100,36.256883705863295,14.356028526855360
2014-01-01,89.5,77.30394269094043,33.737567937294337,12.936604736916747,91.0,64.877334827768195,35.529521100581555,12.478763341921235,68.7,69.63724337770975,32.354843926896329,15.339104477611940
2015-01-01,89.6,76.37862270672694,33.203082204287334,13.035649590609376,91.2,63.852862493311925,34.486251005854768,12.019781475398130,70.3,67.63524556106479,31.690718268284684,14.982896237172175
2016-01-01,90.9,76.86432476262719,31.290982161742928,13.477294752872767,91.3,63.787445304611246,33.080137760172065,11.728434723171564,71.9,69.86857363741787,29.960415635823846,14.230880057629967
2017-01-01,91.4,77.92069009913737,27.908855306115584,12.295997062063901,91.6,64.449237758812927,32.092998136796915,11.636522981043884,73.9,70.64018252583546,26.553271911174107,12.296701092950968
2018-01-01,91.4,79.35845367027677,26.797858011104172,13.186071817192600,91.8,64.077953789961839,31.577123050259964,11.534971761931359,75.0,70.95208894339723,26.810265811182401,12.322019556224143
2019-01-01,91.3,80.86112766138544,25.791029754041645,12.468268638324091,92.4,65.064941628341842,30.642133925502947,11.493851974462048,77.2,70.48309940598223,26.591283510558632,12.409366720793097
2020-01-01,91.1,83.27010532764673,24.656233730438245,12.484538351491141,92.6,66.777266721635556,31.346338177767411,11.922802577082374,79.8,73.99630525850181,24.407701667740319,12.729696772620112
2021-01-01,91.5,82.97071702244116,24.580774681152576,12.536244769874475,92.9,66.454155044937352,32.092474521813344,12.447152183701036,80.6,71.78779347855796,25.945907574359339,13.020344029110156
2022-01-01,91.8,83.77218624866248,24.663955721224443,13.132713607594935,93.0,67.842683911909930,32.090387145157919,11.719573338576485,79.9,74.38299017628852,26.357466063348419,12.618537666174298
2023-01-01,92.3,84.12483473365462,24.673118917315936,12.870883676853826,93.4,68.530389590538249,32.152419433356044,11.303778292639461,80.0,75.07132002026289,26.634009797060880,13.999383334618052
2024-01-01,92.9,84.03858441371067,26.001466198879399,13.961708467842064,93.3,68.454666377366678,33.251822017644798,11.445099896658627,80.2,73.62524923916466,26.263265162695902,14.435641189638631
