observation_date,HC01ESTVC1606103,HOWNRATEACS006103,DP04ACS006103,2020RATIO006103,HC01ESTVC1606105,HOWNRATEACS006105,DP04ACS006105,2020RATIO006105,HC01ESTVC1606107,HOWNRATEACS006107,DP04ACS006107,2020RATIO006107
2009-01-01,,64.811484032986058,,,,77.482625482625465,,,,58.579152459814914,,
2010-01-01,80.3,63.746560083868431,41.451257168063520,12.734068507855955,90.1,75.192485371111815,31.931738212526390,9.585036828602169,67.3,58.098290144810655,42.824969400244797,12.579227696404793
2011-01-01,80.3,62.131211180124232,41.882322084280482,12.317581395348835,90.3,74.712643678160930,34.824689554419287,10.786178791294546,67.8,57.377970866342963,43.756841156396888,12.566335064706401
2012-01-01,80.3,62.189407236831514,40.730782792665728,11.354014268942471,91.3,73.664921465968590,38.161711385061643,11.350167435967055,68.1,56.784086713010851,43.702370619291443,12.828073606542803
2013-01-01,81.1,64.304660247239056,39.255243512264485,11.127333274910177,91.3,71.984085278882972,39.600978731413520,11.879335329919815,68.0,55.655765780274969,43.988944098400673,13.528732420601658
2014-01-01,82.1,64.789433138601780,39.257517963275085,11.338445359740602,90.7,70.129476792609978,38.970588235294123,12.715193013793789,68.0,55.134164140563598,43.065858901700224,13.762703874799660
2015-01-01,82.3,64.736123383404291,40.046509587117725,11.819224222879154,90.8,68.233312921004284,40.171774350966231,14.604263824117256,68.4,54.783528199225003,42.710366873293765,13.907465228498438
2016-01-01,82.9,64.190635612998761,40.237258347978909,11.611352573018079,90.7,67.011029982911296,41.976744186046510,14.733522660040231,68.2,54.579624442139071,41.940863467833267,14.441013384321224
2017-01-01,84.0,65.767874318691909,41.441127839178485,12.591813480585502,89.8,67.166405023547881,41.348747591522162,15.447632711621234,68.6,54.841484638137651,41.854322940259664,14.695709077311395
2018-01-01,84.4,63.887244628601593,41.097196342678863,13.464730290456432,90.6,65.446734028164528,37.529604663873201,17.220577440665526,69.8,55.176013238076607,41.181982311401605,15.248165383926974
2019-01-01,84.5,64.463085119878230,40.005168626437523,14.020724454856731,92.4,66.239626138103290,35.753400459282815,15.754187362827770,70.8,55.954952783681343,40.950836168119729,15.188140115328340
2020-01-01,85.9,65.977265550994630,37.593442065919128,17.897879513796468,93.0,64.010115017538141,35.323294951284325,18.022921238722262,71.9,55.934636530238237,39.220899145833798,14.253005333970226
2021-01-01,85.8,67.565682399441997,35.643186920242279,18.650026001040043,93.9,63.144014922493085,32.033800652967159,16.691368959748058,72.6,56.417589737529134,38.215063964778608,14.405971044932864
2022-01-01,87.1,65.719027234940128,34.883424640081543,17.708452398856970,95.3,65.033350436121083,28.923375363724546,19.251602410791161,73.5,57.531409400568279,36.944763757479286,13.782862387727004
2023-01-01,86.3,66.594770734735036,35.378297133663580,16.672899061813826,94.8,71.144597627444710,27.532777115613825,18.724970151799425,74.4,57.958418214754786,36.295257707867798,12.817285417285415
2024-01-01,87.2,66.763998625901749,37.001554687171726,16.665624168219324,92.2,68.906159676279771,28.658777120315580,18.475168273603785,74.8,58.148585254840256,36.917614560811053,12.653306381749928
