observation_date,HC01ESTVC1612067,HOWNRATEACS012067,DP04ACS012067,2020RATIO012067,HC01ESTVC1612069,HOWNRATEACS012069,DP04ACS012069,2020RATIO012069,HC01ESTVC1612071,HOWNRATEACS012071,DP04ACS012071,2020RATIO012071
2009-01-01,,72.30002693239967,,,,80.14213012093944,,,,73.87987483135431,,
2010-01-01,81.3,70.70769997508098,29.711141678129295,8.774109014675052,86.9,78.13634334633258,36.665358279907537,10.881459875850719,86.7,72.89642067579031,43.542118432026690,13.571953505811774
2011-01-01,81.8,72.36111111111111,24.600776866637894,10.381301558203482,87.1,77.13838331231841,36.863651771822930,10.746510778224334,87.0,71.26726209456061,43.578861129410967,13.784111721611721
2012-01-01,80.7,75.26515647505565,31.599229287090559,11.354217318122313,87.1,75.71751957798566,36.970482840796585,11.067186655340180,87.1,69.25002556897047,41.773903300285205,13.861548143486470
2013-01-01,78.4,74.86265576845771,33.179012345679006,13.807210626185958,86.4,74.10758160167478,36.640419027932282,11.278579356270811,86.9,67.25438106860169,40.403652827872001,13.900136579095363
2014-01-01,75.6,77.02034084661902,29.668674698795183,14.132874486186790,86.9,73.33645471178720,35.369387612596888,11.489703259283282,86.9,65.16992345451467,38.327548043062691,14.136160169284610
2015-01-01,75.5,81.35544752645124,27.590460526315791,15.274433907489840,87.4,73.45882705864707,32.704548582438761,11.563466990684487,87.0,64.93001697948695,36.675874845278003,14.423938727287542
2016-01-01,74.8,84.90432317505315,27.062418158009606,13.837898317221626,87.8,71.52411190166526,31.665743026516868,11.480187778485041,87.0,64.81730839488168,35.179497871043793,14.696154772417117
2017-01-01,73.9,83.52328690023920,19.742489270386265,18.290668537636563,88.6,71.20356814967370,30.817711309835232,11.296462533282616,87.3,65.87072338179466,34.183483724480809,14.925037013948414
2018-01-01,76.1,82.47078464106845,20.555555555555557,16.139955357142856,89.3,72.31139985763750,30.622250949851026,11.350403724448970,88.0,67.21943493126513,33.519485064747322,15.142675063727696
2019-01-01,75.3,88.54693648116920,17.794117647058822,12.640101821029958,89.5,72.94947540130558,30.402293591972430,10.815066214147867,88.4,69.22804045692789,32.332808709012944,14.936428272689252
2020-01-01,73.2,84.71929084001688,17.571884984025559,13.695005675368900,90.0,73.72107212282020,29.928191390408159,10.935695204172497,89.3,70.20019502472636,32.849399647186026,14.857668460857123
2021-01-01,73.6,82.67987936234383,18.109890109890113,12.789713418105904,90.4,74.62203838054151,30.037583709170423,11.147901678657076,89.8,70.88029947013715,33.176818324313338,15.456387019390950
2022-01-01,78.5,84.32592592592593,20.800696257615321,13.838334223171383,90.4,76.11776053197691,30.093973252746963,10.933721116388281,90.1,71.77666148523555,33.637743319036623,15.547317253261138
2023-01-01,80.0,84.80746089049337,21.123218776194474,12.346601510439804,90.9,77.11293505334015,31.086094491306262,11.411227013657385,90.4,72.69153444102606,34.478442147022861,15.152457602759414
2024-01-01,82.2,79.43368107302533,21.898734177215193,12.606277951227744,91.4,78.39124599574839,32.887083772555343,11.970096982758619,90.3,73.38872067180765,35.851323446592829,15.559439769582651
