observation_date,HC01ESTVC1606079,HOWNRATEACS006079,DP04ACS006079,2020RATIO006079,HC01ESTVC1606081,HOWNRATEACS006081,DP04ACS006081,2020RATIO006081,HC01ESTVC1606083,HOWNRATEACS006083,DP04ACS006083,2020RATIO006083
2009-01-01,,62.552904023961446,,,,64.046516200290299,,,,53.500179750225342,,
2010-01-01,88.2,62.280363159714682,48.299771558534346,14.303623522186395,88.5,62.999790061572355,43.933642122688063,14.161462013094059,80.1,52.604220316712173,48.561522358550910,14.978738187882156
2011-01-01,88.9,60.595505707227566,48.022787525549958,14.155193236714975,88.4,61.915297632964013,43.873239716526307,14.593725453957401,80.2,51.740930785807777,48.224244630506007,15.111133893787164
2012-01-01,89.5,59.464103443247694,47.319960205469719,14.084093823063579,88.3,61.239645253265998,43.877276112898365,14.985551295239876,79.7,51.068748812569851,47.454367998601533,15.219700096299354
2013-01-01,89.6,57.827138875968842,46.701587655396715,14.381140861466822,88.6,60.708197231511811,43.308872634444931,15.074525808097205,79.1,50.446665476536921,46.575710294277727,16.124742926033615
2014-01-01,89.6,57.099905073713167,45.680412266758474,14.789132448286509,88.5,60.332219816221752,42.039554859996926,15.654930546004676,79.3,49.784425890196403,45.915911562160211,16.527499110636786
2015-01-01,89.7,57.135892327241045,44.535099443435925,15.156944444444443,88.3,60.032991777766952,41.185706827451121,16.218775696665144,79.6,49.373781086053832,45.258763406031825,15.951061483319547
2016-01-01,90.1,58.650784875186361,42.345193378880637,14.832761264879863,88.6,59.906852853554369,40.021552229015853,16.294444935087874,80.1,49.781843570759655,44.640103288742246,16.153667690208120
2017-01-01,90.5,59.341442428331554,40.969335738373466,14.876768662438140,88.9,60.610263706975729,38.606688208042975,16.458956783415530,80.4,49.678017010154576,43.728770108312496,16.112714908904284
2018-01-01,90.9,60.479963776318769,40.747045472333106,14.905146913823703,89.2,60.829569896740296,37.901639854979344,16.997387879762098,81.0,49.906930109112359,43.332578513098490,15.909429583486014
2019-01-01,91.3,61.441962640024670,40.410885960750896,14.431680099194049,89.6,61.212103608664592,37.040607721971845,17.171940888196634,80.9,50.170972375950825,42.452697573729935,16.100146156094709
2020-01-01,91.8,62.775137592276046,39.853671737575631,13.975102279368793,90.4,61.620996438926475,36.976643397774232,17.091554114892851,81.8,51.018320578301442,42.207418601265779,15.970428618894672
2021-01-01,91.9,62.505710113453411,40.270926468321264,14.530331912984977,90.8,61.859126343711104,36.513711313614287,17.568233807914233,81.9,51.488038030764038,42.131000229873848,16.942567384348393
2022-01-01,92.1,62.398448556003984,40.496252900673326,16.168625582380347,90.6,61.916951847161215,36.549989957202243,18.065931983959075,82.1,52.023521191261935,42.170966756464026,17.561048879837067
2023-01-01,91.8,62.386005140540576,41.194858999105513,16.053823366972939,90.3,61.494411235912146,36.562712230659997,18.322179936063328,82.1,52.352822604550795,42.405408955471522,18.045233925444084
2024-01-01,92.2,62.656878640485203,40.659030903231262,16.492982024131987,90.2,61.146065386236387,36.587251877112003,18.714875155486787,81.9,51.762846789045327,43.290534775548402,18.786183545583182
