"feature_set","fold","validation_year","variable","permutation_importance","selected_mtry","oob_mse"
"factors_plus_prior",1,2017,"coc_permits_per_1000_housing_units",3.11287245047447,20,166.894554105265
"factors_plus_prior",1,2017,"coc_multifamily_permit_share_pct",2.57634942121619,20,166.894554105265
"factors_plus_prior",1,2017,"coc_permits_value_per_1000_housing_units_2025_usd",1.71900447194668,20,166.894554105265
"factors_plus_prior",1,2017,"coc_birth_rate_per_1000",4.01922773039524,20,166.894554105265
"factors_plus_prior",1,2017,"coc_death_rate_per_1000",2.9500599073882,20,166.894554105265
"factors_plus_prior",1,2017,"coc_international_migration_rate_per_1000",4.19931908935227,20,166.894554105265
"factors_plus_prior",1,2017,"coc_domestic_migration_rate_per_1000",1.68379846782326,20,166.894554105265
"factors_plus_prior",1,2017,"coc_group_quarters_per_1000_residents",4.29035170745154,20,166.894554105265
"factors_plus_prior",1,2017,"coc_population_growth_rate_pct",1.24284518391566,20,166.894554105265
"factors_plus_prior",1,2017,"coc_housing_supply_growth_rate_pct",1.12595930245066,20,166.894554105265
"factors_plus_prior",1,2017,"coc_poverty_all_pct",1.1981639780787,20,166.894554105265
"factors_plus_prior",1,2017,"coc_poverty_child_pct",4.28628098187616,20,166.894554105265
"factors_plus_prior",1,2017,"coc_real_median_household_income_2025_usd",3.90575321480674,20,166.894554105265
"factors_plus_prior",1,2017,"coc_real_per_capita_personal_income_2025_usd",4.56256727588326,20,166.894554105265
"factors_plus_prior",1,2017,"coc_unemployment_rate_pct",3.12282458718059,20,166.894554105265
"factors_plus_prior",1,2017,"coc_high_school_graduate_pct",2.819524548,20,166.894554105265
"factors_plus_prior",1,2017,"coc_homeownership_rate_pct",3.51670452679904,20,166.894554105265
"factors_plus_prior",1,2017,"coc_housing_cost_burdened_households_pct",5.56348662574667,20,166.894554105265
"factors_plus_prior",1,2017,"coc_income_inequality_ratio",2.4657367506785,20,166.894554105265
"factors_plus_prior",1,2017,"coc_annual_hpi_change_pct",1.14072840583622,20,166.894554105265
"factors_plus_prior",1,2017,"coc_real_gdp_per_capita_2017_usd",2.7396557725761,20,166.894554105265
"factors_plus_prior",1,2017,"coc_real_gdp_quantity_index",0.291067378827215,20,166.894554105265
"factors_plus_prior",1,2017,"coc_relative_home_price_index_2000_base",0.995893004845223,20,166.894554105265
"factors_plus_prior",1,2017,"state_real_minimum_wage_2025_usd",0.869247161721722,20,166.894554105265
"factors_plus_prior",1,2017,"state_medicaid_expansion",1.07984626401912,20,166.894554105265
"factors_plus_prior",1,2017,"coc_hic_temporary_beds_per_10k",8.45208548554176,20,166.894554105265
"factors_plus_prior",1,2017,"coc_hic_psh_beds_per_10k",8.45413444926579,20,166.894554105265
"factors_plus_prior",1,2017,"state_anticamping_strictness",0,20,166.894554105265
"factors_plus_prior",1,2017,"state_tanf_max_benefit_3person",0.921323525563349,20,166.894554105265
"factors_plus_prior",1,2017,"state_ssi_state_supplement",1.55415525230355,20,166.894554105265
"factors_plus_prior",1,2017,"state_labor_force_participation_pct",2.61500025955856,20,166.894554105265
"factors_plus_prior",1,2017,"state_real_median_rent_2025_usd",3.81914432182086,20,166.894554105265
"factors_plus_prior",1,2017,"state_rental_vacancy_rate",2.55866229552561,20,166.894554105265
"factors_plus_prior",1,2017,"prior_homeless_rate_per_10k",39.4055632051005,20,166.894554105265
"factors_plus_prior",2,2018,"control_state_florida",1.57667270625934,14,157.563773487943
"factors_plus_prior",2,2018,"control_time_index",2.78817904328852,14,157.563773487943
"factors_plus_prior",2,2018,"coc_log_estimated_population",7.50313641372617,14,157.563773487943
"factors_plus_prior",2,2018,"coc_population_density_per_sq_mile",4.16882453860187,14,157.563773487943
"factors_plus_prior",2,2018,"coc_contributing_counties",1.20929065106172,14,157.563773487943
"factors_plus_prior",2,2018,"coc_contains_split_county_flag",1.22763386774921,14,157.563773487943
"factors_plus_prior",2,2018,"coc_housing_units_per_1000_residents",2.28728184156288,14,157.563773487943
"factors_plus_prior",2,2018,"coc_permits_per_1000_housing_units",0.712378811632252,14,157.563773487943
"factors_plus_prior",2,2018,"coc_multifamily_permit_share_pct",0.917863029520329,14,157.563773487943
"factors_plus_prior",2,2018,"coc_permits_value_per_1000_housing_units_2025_usd",0.823098321409957,14,157.563773487943
"factors_plus_prior",2,2018,"coc_birth_rate_per_1000",3.97158703505399,14,157.563773487943
"factors_plus_prior",2,2018,"coc_death_rate_per_1000",2.80162359626534,14,157.563773487943
"factors_plus_prior",2,2018,"coc_international_migration_rate_per_1000",4.14316167839833,14,157.563773487943
"factors_plus_prior",2,2018,"coc_domestic_migration_rate_per_1000",4.07123657083052,14,157.563773487943
"factors_plus_prior",2,2018,"coc_group_quarters_per_1000_residents",5.17495233298994,14,157.563773487943
"factors_plus_prior",2,2018,"coc_population_growth_rate_pct",0.764331052797736,14,157.563773487943
"factors_plus_prior",2,2018,"coc_housing_supply_growth_rate_pct",1.69011693037665,14,157.563773487943
"factors_plus_prior",2,2018,"coc_poverty_all_pct",5.09834402675693,14,157.563773487943
"factors_plus_prior",2,2018,"coc_poverty_child_pct",2.45157383938012,14,157.563773487943
"factors_plus_prior",2,2018,"coc_real_median_household_income_2025_usd",3.91690415998442,14,157.563773487943
"factors_plus_prior",2,2018,"coc_real_per_capita_personal_income_2025_usd",5.87029397792778,14,157.563773487943
"factors_plus_prior",2,2018,"coc_unemployment_rate_pct",0.698604664145124,14,157.563773487943
"factors_plus_prior",2,2018,"coc_high_school_graduate_pct",3.39114150193548,14,157.563773487943
"factors_plus_prior",2,2018,"coc_homeownership_rate_pct",3.24202270750867,14,157.563773487943
"factors_plus_prior",2,2018,"coc_housing_cost_burdened_households_pct",4.20856754478792,14,157.563773487943
"factors_plus_prior",2,2018,"coc_income_inequality_ratio",3.39349134841451,14,157.563773487943
"factors_plus_prior",2,2018,"coc_annual_hpi_change_pct",-0.158251352468159,14,157.563773487943
"factors_plus_prior",2,2018,"coc_real_gdp_per_capita_2017_usd",3.56665681105973,14,157.563773487943
"factors_plus_prior",2,2018,"coc_real_gdp_quantity_index",1.90742275674659,14,157.563773487943
"factors_plus_prior",2,2018,"coc_relative_home_price_index_2000_base",2.3560193949262,14,157.563773487943
"factors_plus_prior",2,2018,"state_real_minimum_wage_2025_usd",2.46943471408288,14,157.563773487943
"factors_plus_prior",2,2018,"state_medicaid_expansion",2.10254612647334,14,157.563773487943
"factors_plus_prior",2,2018,"coc_hic_temporary_beds_per_10k",9.88304374840772,14,157.563773487943
"factors_plus_prior",2,2018,"coc_hic_psh_beds_per_10k",11.2549036263892,14,157.563773487943
"factors_plus_prior",2,2018,"state_anticamping_strictness",0,14,157.563773487943
"factors_plus_prior",2,2018,"state_tanf_max_benefit_3person",2.91413747173154,14,157.563773487943
"factors_plus_prior",2,2018,"state_ssi_state_supplement",1.85037531231734,14,157.563773487943
"factors_plus_prior",2,2018,"state_labor_force_participation_pct",3.64971353060141,14,157.563773487943
"factors_plus_prior",2,2018,"state_real_median_rent_2025_usd",1.13787204249874,14,157.563773487943
"factors_plus_prior",2,2018,"state_rental_vacancy_rate",1.96474046397273,14,157.563773487943
"factors_plus_prior",2,2018,"prior_homeless_rate_per_10k",35.3581784980607,14,157.563773487943
"factors_plus_prior",3,2019,"control_state_florida",0.923757420601732,20,145.472757785776
"factors_plus_prior",3,2019,"control_time_index",2.24847628292454,20,145.472757785776
"factors_plus_prior",3,2019,"coc_log_estimated_population",6.13512468329317,20,145.472757785776
"factors_plus_prior",3,2019,"coc_population_density_per_sq_mile",5.00284912303679,20,145.472757785776
"factors_plus_prior",3,2019,"coc_contributing_counties",1.93497592739349,20,145.472757785776
"factors_plus_prior",3,2019,"coc_contains_split_county_flag",2.98229228574038,20,145.472757785776
"factors_plus_prior",3,2019,"coc_housing_units_per_1000_residents",3.56803354766449,20,145.472757785776
"factors_plus_prior",3,2019,"coc_permits_per_1000_housing_units",1.44909202531616,20,145.472757785776
"factors_plus_prior",3,2019,"coc_multifamily_permit_share_pct",2.82080154407941,20,145.472757785776
"factors_plus_prior",3,2019,"coc_permits_value_per_1000_housing_units_2025_usd",2.1634039884302,20,145.472757785776
"factors_plus_prior",3,2019,"coc_birth_rate_per_1000",3.35335731859417,20,145.472757785776
"factors_plus_prior",3,2019,"coc_death_rate_per_1000",4.45487117506832,20,145.472757785776
"factors_plus_prior",3,2019,"coc_international_migration_rate_per_1000",4.5826028709132,20,145.472757785776
"factors_plus_prior",3,2019,"coc_domestic_migration_rate_per_1000",3.24006168912259,20,145.472757785776
"factors_plus_prior",3,2019,"coc_group_quarters_per_1000_residents",5.34506966144286,20,145.472757785776
"factors_plus_prior",3,2019,"coc_population_growth_rate_pct",-0.526288405046084,20,145.472757785776
"factors_plus_prior",3,2019,"coc_housing_supply_growth_rate_pct",0.472979020348543,20,145.472757785776
"factors_plus_prior",3,2019,"coc_poverty_all_pct",3.55260973712413,20,145.472757785776
"factors_plus_prior",3,2019,"coc_poverty_child_pct",4.58286308636918,20,145.472757785776
"factors_plus_prior",3,2019,"coc_real_median_household_income_2025_usd",2.25059323847777,20,145.472757785776
"factors_plus_prior",3,2019,"coc_real_per_capita_personal_income_2025_usd",4.8740305126578,20,145.472757785776
"factors_plus_prior",3,2019,"coc_unemployment_rate_pct",2.21669956284318,20,145.472757785776
"factors_plus_prior",3,2019,"coc_high_school_graduate_pct",2.02077630309377,20,145.472757785776
"factors_plus_prior",3,2019,"coc_homeownership_rate_pct",2.57569663259423,20,145.472757785776
"factors_plus_prior",3,2019,"coc_housing_cost_burdened_households_pct",4.1662953864425,20,145.472757785776
"factors_plus_prior",3,2019,"coc_income_inequality_ratio",1.51347471210362,20,145.472757785776
"factors_plus_prior",3,2019,"coc_annual_hpi_change_pct",-0.227240121761714,20,145.472757785776
"factors_plus_prior",3,2019,"coc_real_gdp_per_capita_2017_usd",3.38097910672772,20,145.472757785776
"factors_plus_prior",3,2019,"coc_real_gdp_quantity_index",1.05669939134111,20,145.472757785776
"factors_plus_prior",3,2019,"coc_relative_home_price_index_2000_base",2.78229230897897,20,145.472757785776
"factors_plus_prior",3,2019,"state_real_minimum_wage_2025_usd",1.96643316527169,20,145.472757785776
"factors_plus_prior",3,2019,"state_medicaid_expansion",1.34990740762129,20,145.472757785776
"factors_plus_prior",3,2019,"coc_hic_temporary_beds_per_10k",7.94067449715544,20,145.472757785776
"factors_plus_prior",3,2019,"coc_hic_psh_beds_per_10k",8.86146019577352,20,145.472757785776
"factors_plus_prior",3,2019,"state_anticamping_strictness",0,20,145.472757785776
"factors_plus_prior",3,2019,"state_tanf_max_benefit_3person",2.15680874425086,20,145.472757785776
"factors_plus_prior",3,2019,"state_ssi_state_supplement",1.83980743968757,20,145.472757785776
"factors_plus_prior",3,2019,"state_labor_force_participation_pct",3.24117471869683,20,145.472757785776
"factors_plus_prior",3,2019,"state_real_median_rent_2025_usd",2.47458237130495,20,145.472757785776
"factors_plus_prior",3,2019,"state_rental_vacancy_rate",3.18302398889799,20,145.472757785776
"factors_plus_prior",3,2019,"prior_homeless_rate_per_10k",44.7113781523386,20,145.472757785776
"factors_plus_prior",4,2020,"control_state_florida",1.60862054917126,20,154.645547645742
"factors_plus_prior",4,2020,"control_time_index",1.13790050817568,20,154.645547645742
"factors_plus_prior",4,2020,"coc_log_estimated_population",6.68406675271031,20,154.645547645742
"factors_plus_prior",4,2020,"coc_population_density_per_sq_mile",5.56240368254851,20,154.645547645742
"factors_plus_prior",4,2020,"coc_contributing_counties",3.28969788668208,20,154.645547645742
"factors_plus_prior",4,2020,"coc_contains_split_county_flag",2.51986673191345,20,154.645547645742
"factors_plus_prior",4,2020,"coc_housing_units_per_1000_residents",4.83486753756903,20,154.645547645742
"factors_plus_prior",4,2020,"coc_permits_per_1000_housing_units",2.09078500429408,20,154.645547645742
"factors_plus_prior",4,2020,"coc_multifamily_permit_share_pct",3.17616092481049,20,154.645547645742
"factors_plus_prior",4,2020,"coc_permits_value_per_1000_housing_units_2025_usd",-1.02460240850624,20,154.645547645742
"factors_plus_prior",4,2020,"coc_birth_rate_per_1000",3.8893639621445,20,154.645547645742
"factors_plus_prior",4,2020,"coc_death_rate_per_1000",4.48239181066775,20,154.645547645742
"factors_plus_prior",4,2020,"coc_international_migration_rate_per_1000",2.64695982459793,20,154.645547645742
"factors_plus_prior",4,2020,"coc_domestic_migration_rate_per_1000",3.03032962623291,20,154.645547645742
"factors_plus_prior",4,2020,"coc_group_quarters_per_1000_residents",5.12445203602315,20,154.645547645742
"factors_plus_prior",4,2020,"coc_population_growth_rate_pct",1.12144069082033,20,154.645547645742
"factors_plus_prior",4,2020,"coc_housing_supply_growth_rate_pct",2.17444009226052,20,154.645547645742
"factors_plus_prior",4,2020,"coc_poverty_all_pct",3.42599097141704,20,154.645547645742
"factors_plus_prior",4,2020,"coc_poverty_child_pct",3.72632670097877,20,154.645547645742
"factors_plus_prior",4,2020,"coc_real_median_household_income_2025_usd",4.43222656307328,20,154.645547645742
"factors_plus_prior",4,2020,"coc_real_per_capita_personal_income_2025_usd",3.81536021195562,20,154.645547645742
"factors_plus_prior",4,2020,"coc_unemployment_rate_pct",-0.334603102297452,20,154.645547645742
"factors_plus_prior",4,2020,"coc_high_school_graduate_pct",3.88647402448352,20,154.645547645742
"factors_plus_prior",4,2020,"coc_homeownership_rate_pct",4.09131165329259,20,154.645547645742
"factors_plus_prior",4,2020,"coc_housing_cost_burdened_households_pct",4.68098914759877,20,154.645547645742
"factors_plus_prior",4,2020,"coc_income_inequality_ratio",3.01528061777852,20,154.645547645742
"factors_plus_prior",4,2020,"coc_annual_hpi_change_pct",2.50889833312926,20,154.645547645742
"factors_plus_prior",4,2020,"coc_real_gdp_per_capita_2017_usd",3.98039311966821,20,154.645547645742
"factors_plus_prior",4,2020,"coc_real_gdp_quantity_index",1.80589966090564,20,154.645547645742
"factors_plus_prior",4,2020,"coc_relative_home_price_index_2000_base",2.0607105951535,20,154.645547645742
"factors_plus_prior",4,2020,"state_real_minimum_wage_2025_usd",2.16752026439314,20,154.645547645742
"factors_plus_prior",4,2020,"state_medicaid_expansion",1.60021938016622,20,154.645547645742
"factors_plus_prior",4,2020,"coc_hic_temporary_beds_per_10k",8.43160970369373,20,154.645547645742
"factors_plus_prior",4,2020,"coc_hic_psh_beds_per_10k",9.77233647888354,20,154.645547645742
"factors_plus_prior",4,2020,"state_anticamping_strictness",0,20,154.645547645742
"factors_plus_prior",4,2020,"state_tanf_max_benefit_3person",2.05332400938787,20,154.645547645742
"factors_plus_prior",4,2020,"state_ssi_state_supplement",0.300040803586594,20,154.645547645742
"factors_plus_prior",4,2020,"state_labor_force_participation_pct",4.80672650011821,20,154.645547645742
"factors_plus_prior",4,2020,"state_real_median_rent_2025_usd",3.40648086492641,20,154.645547645742
"factors_plus_prior",4,2020,"state_rental_vacancy_rate",3.57462350629918,20,154.645547645742
"factors_plus_prior",4,2020,"prior_homeless_rate_per_10k",48.0587036759053,20,154.645547645742
"factors_plus_prior",5,2023,"control_state_florida",2.5330538549159,27,147.57102828707
"factors_plus_prior",5,2023,"control_time_index",2.47298787608446,27,147.57102828707
"factors_plus_prior",5,2023,"coc_log_estimated_population",4.05782361629132,27,147.57102828707
"factors_plus_prior",5,2023,"coc_population_density_per_sq_mile",4.66841411869463,27,147.57102828707
"factors_plus_prior",5,2023,"coc_contributing_counties",2.92452114585121,27,147.57102828707
"factors_plus_prior",5,2023,"coc_contains_split_county_flag",1.06959979469892,27,147.57102828707
"factors_plus_prior",5,2023,"coc_housing_units_per_1000_residents",2.02346908319724,27,147.57102828707
"factors_plus_prior",5,2023,"coc_permits_per_1000_housing_units",-0.735494564522098,27,147.57102828707
"factors_plus_prior",5,2023,"coc_multifamily_permit_share_pct",2.71537321666948,27,147.57102828707
"factors_plus_prior",5,2023,"coc_permits_value_per_1000_housing_units_2025_usd",-0.53155288515397,27,147.57102828707
"factors_plus_prior",5,2023,"coc_birth_rate_per_1000",2.85203952921719,27,147.57102828707
"factors_plus_prior",5,2023,"coc_death_rate_per_1000",3.62659085705208,27,147.57102828707
"factors_plus_prior",5,2023,"coc_international_migration_rate_per_1000",3.86839701577023,27,147.57102828707
"factors_plus_prior",5,2023,"coc_domestic_migration_rate_per_1000",0.328998976385082,27,147.57102828707
"factors_plus_prior",5,2023,"coc_group_quarters_per_1000_residents",4.26927483856508,27,147.57102828707
"factors_plus_prior",5,2023,"coc_population_growth_rate_pct",-0.0685868057001167,27,147.57102828707
"factors_plus_prior",5,2023,"coc_housing_supply_growth_rate_pct",1.22892221901872,27,147.57102828707
"factors_plus_prior",5,2023,"coc_poverty_all_pct",2.61355465191038,27,147.57102828707
"factors_plus_prior",5,2023,"coc_poverty_child_pct",2.25515605127228,27,147.57102828707
"factors_plus_prior",5,2023,"coc_real_median_household_income_2025_usd",2.89452815523126,27,147.57102828707
"factors_plus_prior",5,2023,"coc_real_per_capita_personal_income_2025_usd",-0.638971012448303,27,147.57102828707
"factors_plus_prior",5,2023,"coc_unemployment_rate_pct",-1.10135960160718,27,147.57102828707
"factors_plus_prior",5,2023,"coc_high_school_graduate_pct",2.83618195204923,27,147.57102828707
"factors_plus_prior",5,2023,"coc_homeownership_rate_pct",3.17588729724178,27,147.57102828707
"factors_plus_prior",5,2023,"coc_housing_cost_burdened_households_pct",4.3430500380534,27,147.57102828707
"factors_plus_prior",5,2023,"coc_income_inequality_ratio",1.1610255611772,27,147.57102828707
"factors_plus_prior",5,2023,"coc_annual_hpi_change_pct",1.22503031948154,27,147.57102828707
"factors_plus_prior",5,2023,"coc_real_gdp_per_capita_2017_usd",2.8503045729538,27,147.57102828707
"factors_plus_prior",5,2023,"coc_real_gdp_quantity_index",1.96941217009154,27,147.57102828707
"factors_plus_prior",5,2023,"coc_relative_home_price_index_2000_base",0.0213256369870132,27,147.57102828707
"factors_plus_prior",5,2023,"state_real_minimum_wage_2025_usd",3.65000885239377,27,147.57102828707
"factors_plus_prior",5,2023,"state_medicaid_expansion",0.997682747958695,27,147.57102828707
"factors_plus_prior",5,2023,"coc_hic_temporary_beds_per_10k",6.60742301196493,27,147.57102828707
"factors_plus_prior",5,2023,"coc_hic_psh_beds_per_10k",7.36810566702521,27,147.57102828707
"factors_plus_prior",5,2023,"state_anticamping_strictness",-0.061726484782589,27,147.57102828707
"factors_plus_prior",5,2023,"state_tanf_max_benefit_3person",3.46838962565802,27,147.57102828707
"factors_plus_prior",5,2023,"state_ssi_state_supplement",0.739568826675934,27,147.57102828707
"factors_plus_prior",5,2023,"state_labor_force_participation_pct",7.10186974896641,27,147.57102828707
"factors_plus_prior",5,2023,"state_real_median_rent_2025_usd",5.07240752531383,27,147.57102828707
"factors_plus_prior",5,2023,"state_rental_vacancy_rate",3.4588780445592,27,147.57102828707
"factors_plus_prior",5,2023,"prior_homeless_rate_per_10k",61.7516746693459,27,147.57102828707
"factors_plus_prior",6,2024,"control_state_florida",2.25134520934435,20,129.773290279129
"factors_plus_prior",6,2024,"control_time_index",2.0617999777722,20,129.773290279129
"factors_plus_prior",6,2024,"coc_log_estimated_population",5.95983390833905,20,129.773290279129
"factors_plus_prior",6,2024,"coc_population_density_per_sq_mile",4.91514130330018,20,129.773290279129
"factors_plus_prior",6,2024,"coc_contributing_counties",3.62086739307611,20,129.773290279129
"factors_plus_prior",6,2024,"coc_contains_split_county_flag",1.4905864875993,20,129.773290279129
"factors_plus_prior",6,2024,"coc_housing_units_per_1000_residents",4.59035533909418,20,129.773290279129
"factors_plus_prior",6,2024,"coc_permits_per_1000_housing_units",0.887406723282585,20,129.773290279129
"factors_plus_prior",6,2024,"coc_multifamily_permit_share_pct",2.24086281767042,20,129.773290279129
"factors_plus_prior",6,2024,"coc_permits_value_per_1000_housing_units_2025_usd",1.63981143125591,20,129.773290279129
"factors_plus_prior",6,2024,"coc_birth_rate_per_1000",3.37620875966299,20,129.773290279129
"factors_plus_prior",6,2024,"coc_death_rate_per_1000",4.92076652005378,20,129.773290279129
"factors_plus_prior",6,2024,"coc_international_migration_rate_per_1000",3.53221751942636,20,129.773290279129
"factors_plus_prior",6,2024,"coc_domestic_migration_rate_per_1000",2.7775437025232,20,129.773290279129
"factors_plus_prior",6,2024,"coc_group_quarters_per_1000_residents",3.98846852750149,20,129.773290279129
"factors_plus_prior",6,2024,"coc_population_growth_rate_pct",3.3000418813426,20,129.773290279129
"factors_plus_prior",6,2024,"coc_housing_supply_growth_rate_pct",1.87769267095851,20,129.773290279129
"factors_plus_prior",6,2024,"coc_poverty_all_pct",4.2028532423764,20,129.773290279129
"factors_plus_prior",6,2024,"coc_poverty_child_pct",2.91478010527978,20,129.773290279129
"factors_plus_prior",6,2024,"coc_real_median_household_income_2025_usd",2.3401606096025,20,129.773290279129
"factors_plus_prior",6,2024,"coc_real_per_capita_personal_income_2025_usd",3.69919275555749,20,129.773290279129
"factors_plus_prior",6,2024,"coc_unemployment_rate_pct",1.48285369874674,20,129.773290279129
"factors_plus_prior",6,2024,"coc_high_school_graduate_pct",3.32370547740749,20,129.773290279129
"factors_plus_prior",6,2024,"coc_homeownership_rate_pct",4.6019368460814,20,129.773290279129
"factors_plus_prior",6,2024,"coc_housing_cost_burdened_households_pct",4.83151077975474,20,129.773290279129
"factors_plus_prior",6,2024,"coc_income_inequality_ratio",1.90102535103901,20,129.773290279129
"factors_plus_prior",6,2024,"coc_annual_hpi_change_pct",1.65572243333374,20,129.773290279129
"factors_plus_prior",6,2024,"coc_real_gdp_per_capita_2017_usd",5.09356503991109,20,129.773290279129
"factors_plus_prior",6,2024,"coc_real_gdp_quantity_index",3.70488762739262,20,129.773290279129
"factors_plus_prior",6,2024,"coc_relative_home_price_index_2000_base",3.37157095446945,20,129.773290279129
"factors_plus_prior",6,2024,"state_real_minimum_wage_2025_usd",5.40015390665475,20,129.773290279129
"factors_plus_prior",6,2024,"state_medicaid_expansion",1.37854584702786,20,129.773290279129
"factors_plus_prior",6,2024,"coc_hic_temporary_beds_per_10k",9.65724038667079,20,129.773290279129
"factors_plus_prior",6,2024,"coc_hic_psh_beds_per_10k",8.05475335782772,20,129.773290279129
"factors_plus_prior",6,2024,"state_anticamping_strictness",1.38614919666215,20,129.773290279129
"factors_plus_prior",6,2024,"state_tanf_max_benefit_3person",2.78466067196898,20,129.773290279129
"factors_plus_prior",6,2024,"state_ssi_state_supplement",1.44070208248909,20,129.773290279129
"factors_plus_prior",6,2024,"state_labor_force_participation_pct",4.95775488571089,20,129.773290279129
"factors_plus_prior",6,2024,"state_real_median_rent_2025_usd",4.57413562012057,20,129.773290279129
"factors_plus_prior",6,2024,"state_rental_vacancy_rate",3.15063157935138,20,129.773290279129
"factors_plus_prior",6,2024,"prior_homeless_rate_per_10k",51.8191875776343,20,129.773290279129
"factors_plus_prior",7,2025,"control_state_florida",3.17071220267546,27,126.330676178748
"factors_plus_prior",7,2025,"control_time_index",2.54484541099644,27,126.330676178748
"factors_plus_prior",7,2025,"coc_log_estimated_population",4.21740720799047,27,126.330676178748
"factors_plus_prior",7,2025,"coc_population_density_per_sq_mile",4.15258163264558,27,126.330676178748
"factors_plus_prior",7,2025,"coc_contributing_counties",1.8640367457667,27,126.330676178748
"factors_plus_prior",7,2025,"coc_contains_split_county_flag",1.53233448265239,27,126.330676178748
"factors_plus_prior",7,2025,"coc_housing_units_per_1000_residents",4.42828012731942,27,126.330676178748
"factors_plus_prior",7,2025,"coc_permits_per_1000_housing_units",0.703302827152731,27,126.330676178748
"factors_plus_prior",7,2025,"coc_multifamily_permit_share_pct",2.71283016754351,27,126.330676178748
"factors_plus_prior",7,2025,"coc_permits_value_per_1000_housing_units_2025_usd",2.5920574821285,27,126.330676178748
"factors_plus_prior",7,2025,"coc_birth_rate_per_1000",3.37400537276597,27,126.330676178748
"factors_plus_prior",7,2025,"coc_death_rate_per_1000",5.22718988703738,27,126.330676178748
"factors_plus_prior",7,2025,"coc_international_migration_rate_per_1000",1.49688138830326,27,126.330676178748
"factors_plus_prior",7,2025,"coc_domestic_migration_rate_per_1000",4.05177797345315,27,126.330676178748
"factors_plus_prior",7,2025,"coc_group_quarters_per_1000_residents",5.61187628767062,27,126.330676178748
"factors_plus_prior",7,2025,"coc_population_growth_rate_pct",3.72757875114561,27,126.330676178748
"factors_plus_prior",7,2025,"coc_housing_supply_growth_rate_pct",4.3741251784101,27,126.330676178748
"factors_plus_prior",7,2025,"coc_poverty_all_pct",3.99281428369543,27,126.330676178748
"factors_plus_prior",7,2025,"coc_poverty_child_pct",1.93490511540409,27,126.330676178748
"factors_plus_prior",7,2025,"coc_real_median_household_income_2025_usd",0.840690117147513,27,126.330676178748
"factors_plus_prior",7,2025,"coc_real_per_capita_personal_income_2025_usd",3.45895234291673,27,126.330676178748
"factors_plus_prior",7,2025,"coc_unemployment_rate_pct",1.64825969649641,27,126.330676178748
"factors_plus_prior",7,2025,"coc_high_school_graduate_pct",2.44832491969935,27,126.330676178748
"factors_plus_prior",7,2025,"coc_homeownership_rate_pct",3.45158863982175,27,126.330676178748
"factors_plus_prior",7,2025,"coc_housing_cost_burdened_households_pct",5.63123163606181,27,126.330676178748
"factors_plus_prior",7,2025,"coc_income_inequality_ratio",2.05760532964893,27,126.330676178748
"factors_plus_prior",7,2025,"coc_annual_hpi_change_pct",0.125810028083194,27,126.330676178748
"factors_plus_prior",7,2025,"coc_real_gdp_per_capita_2017_usd",2.66178371034541,27,126.330676178748
"factors_plus_prior",7,2025,"coc_real_gdp_quantity_index",2.3363300341716,27,126.330676178748
"factors_plus_prior",7,2025,"coc_relative_home_price_index_2000_base",3.85362368668235,27,126.330676178748
"factors_plus_prior",7,2025,"state_real_minimum_wage_2025_usd",3.87139543596741,27,126.330676178748
"factors_plus_prior",7,2025,"state_medicaid_expansion",2.60799567186336,27,126.330676178748
"factors_plus_prior",7,2025,"coc_hic_temporary_beds_per_10k",8.46277112855746,27,126.330676178748
"factors_plus_prior",7,2025,"coc_hic_psh_beds_per_10k",5.88332956910619,27,126.330676178748
"factors_plus_prior",7,2025,"state_anticamping_strictness",1.50328807723035,27,126.330676178748
"factors_plus_prior",7,2025,"state_tanf_max_benefit_3person",4.50688717534837,27,126.330676178748
"factors_plus_prior",7,2025,"state_ssi_state_supplement",1.50329555366199,27,126.330676178748
"factors_plus_prior",7,2025,"state_labor_force_participation_pct",6.79828205777604,27,126.330676178748
"factors_plus_prior",7,2025,"state_real_median_rent_2025_usd",3.93963971627964,27,126.330676178748
"factors_plus_prior",7,2025,"state_rental_vacancy_rate",4.5844886781967,27,126.330676178748
"factors_plus_prior",7,2025,"prior_homeless_rate_per_10k",61.2103605840537,27,126.330676178748
"prior_only",1,2017,"prior_homeless_rate_per_10k",74.6701958751256,1,229.218121298985
"prior_only",2,2018,"prior_homeless_rate_per_10k",76.8038654594876,1,218.268452252306
"prior_only",3,2019,"prior_homeless_rate_per_10k",87.2773231471511,1,195.135597739801
"prior_only",4,2020,"prior_homeless_rate_per_10k",93.1813845592279,1,197.848608476976
"prior_only",5,2023,"prior_homeless_rate_per_10k",98.1712317104551,1,186.694833206523
"prior_only",6,2024,"prior_homeless_rate_per_10k",108.653362341047,1,165.467726983516
"prior_only",7,2025,"prior_homeless_rate_per_10k",118.810642046424,1,158.321143123357
